,alpha,beta_mercado,beta_tamanho,beta_valor,beta_liquidez,beta_momentum,beta_beta,tvalue_alpha,tvalue_mercado,tvalue_tamanho,tvalue_valor,tvalue_liquidez,tvalue_momentum,tvalue_beta,pvalue_alpha,pvalue_mercado,pvalue_tamanho,pvalue_valor,pvalue_liquidez,pvalue_momentum,pvalue_beta,fvalue,f_pvalue,R_squared_adj
2017-03-03,-0.005282004010115556,-0.025341992939934554,-0.0012789863361399442,-0.020597048063553593,0.006147712521297563,0.030233187584185924,0.011615435769442822,-1.5084535028324436e+16,-9967200641391406.0,-9892621904976072.0,-9963385143970436.0,9936124331944072.0,9907569532935598.0,9948451913669554.0,5.7294403952652534e-96,6.884375782917442e-95,7.201704685133583e-95,6.900209244120538e-95,7.014579946947272e-95,7.136758468314073e-95,6.962588720894444e-95,9.87857490087035e+31,7.001980252102926e-95,1.0
2017-03-06,-0.005282004010115556,-0.025341992939934554,-0.0012789863361399442,-0.020597048063553593,0.006147712521297563,0.030233187584185924,0.011615435769442822,-1.5084535028324436e+16,-9967200641391406.0,-9892621904976072.0,-9963385143970436.0,9936124331944072.0,9907569532935598.0,9948451913669554.0,5.7294403952652534e-96,6.884375782917442e-95,7.201704685133583e-95,6.900209244120538e-95,7.014579946947272e-95,7.136758468314073e-95,6.962588720894444e-95,9.87857490087035e+31,7.001980252102926e-95,1.0
2017-03-07,-0.005282004010115556,-0.025341992939934554,-0.0012789863361399442,-0.020597048063553593,0.006147712521297563,0.030233187584185924,0.011615435769442822,-1.5084535028324436e+16,-9967200641391406.0,-9892621904976072.0,-9963385143970436.0,9936124331944072.0,9907569532935598.0,9948451913669554.0,5.7294403952652534e-96,6.884375782917442e-95,7.201704685133583e-95,6.900209244120538e-95,7.014579946947272e-95,7.136758468314073e-95,6.962588720894444e-95,9.87857490087035e+31,7.001980252102926e-95,1.0
2017-03-08,-0.003820052148839132,-0.06246666183565937,0.009568490206804656,-0.13681989597753744,-0.2624318967732736,0.06719938710635824,-0.22767999354724422,-961591425503268.0,-1562672249131987.2,111249276204704.53,-2497148139815811.0,-2728656667202029.5,1414023396923224.2,-2659432546425371.5,8.53808119189832e-89,4.6354977463678e-90,3.5605788530328134e-83,2.783799360063141e-91,1.6353488444064194e-91,8.444310610963243e-90,1.9079627716586194e-91,2.4843987906242017e+30,1.1412324742520517e-90,1.0
2017-03-09,-0.009586709604312352,0.005330427928975319,-0.1295997132483152,-0.021286181096724408,-0.03653942749000121,0.08179494348226542,-0.05038824184172116,-1864738484044190.5,172786632571028.16,-1343699452689507.8,-983641771158406.9,-1173056355406182.0,1478256225900989.5,-1113380444084659.5,1.6054477288936416e-90,2.5365470838520593e-84,1.1468085739199e-89,7.45215696783181e-89,2.5905412503129223e-89,6.4685281459526465e-90,3.543579980490475e-89,1.1135081778858629e+30,1.955615772568065e-89,1.0
2017-03-10,-0.008438045788265782,1.5598441017966052,1.3005397083016654,-1.6669197532506974,1.196975011475503,-0.11601237649096063,0.4430526032341715,-23789093209536.383,318520643536519.56,296340559696210.44,-144558042079857.47,175577628745651.4,-25253033541934.535,132591744252429.47,1.0919303040697592e-104,1.0571031006164514e-113,1.8831687916131978e-113,5.873269959200782e-111,1.2401225012415677e-111,6.771885057969157e-105,1.1724279200550418e-110,1.0402460993616325e+29,4.04857157457223e-115,1.0
2017-03-13,0.09862666254118843,-51.43275786929717,-71.34753031170612,62.5335047174418,-0.31034230575229316,-1.548936115449866,-4.753556860264434,9915709961860.863,-22590692995705.31,-22903547313926.258,22595499035776.26,-2028428499205.605,-11552332627539.348,-17337089634577.414,1.19847092532287e-101,1.6511312372996166e-104,1.479094806490258e-104,1.648323776254147e-104,3.9078725647629734e-96,3.530697759117824e-102,1.3721717261023737e-103,2.2600537967030913e+26,1.8170676555975246e-104,1.0
2017-03-14,-0.04427687205125992,2.023170838037963,2.9454298644952415,-1.4513920751328315,0.004986202366737913,0.4195293572213649,1.1071960411204822,-2.2769585831497383,7.562486403128131,5.702891958687828,-3.993555055667295,0.0443644014785206,1.770472862800355,9.152477953582247,0.04880461736560681,3.459113685863803e-05,0.0002932326249581301,0.003140828334805958,0.9655826711441262,0.11042412426461838,7.4401546299504235e-06,28.79987371646479,2.199305852954193e-05,0.917491405297788
2017-03-15,-0.0018072613232664077,0.2614576473946075,-0.10057557036391893,0.16938787442336845,-0.7637621778851599,-0.037285169483042,1.0493818106437103,-0.06184834086743643,1.5720685768300395,-0.31687918479373334,0.3530205931173896,-1.8358352403819482,-0.10488595792336601,3.886893091406642,0.9519023129802373,0.14700948268523553,0.7578516425603037,0.7314010990786002,0.09625257147518466,0.918540260709735,0.003024805725959566,3.6980274309696077,0.033497325039059216,0.5029228846726562
2017-03-16,-0.010459594070520085,0.13839158433284393,0.46428048649143216,0.36366547428894425,0.20292726365820055,0.023052838932413805,0.6344220433967056,-0.20598082714086172,0.5808426526555864,0.5964238602605675,0.396160153334328,0.6674399479899192,0.037607020022398,2.2508571267893442,0.840568578778334,0.5730543883156174,0.5629649089258466,0.6995632641016549,0.5182482523800092,0.9706748354672163,0.04582099216922927,1.9440911782294334,0.16069140176924973,0.24992985970720327
2017-03-17,0.05850028145741703,1.9992908132274632,0.7171291437212728,-2.966184792600734,-0.2192442975727752,-0.7990394362590821,0.8637560381214829,1.8878549378230407,4.567028731634691,1.174186842333296,-3.2218294360051445,-0.7258976318575043,-2.0886070659071443,2.885840544536002,0.08156816096470539,0.0005284787304978063,0.261382185618947,0.0066808543700429225,0.48076675553599435,0.05697786934756491,0.01274971669505128,5.8862234295611815,0.003694237129783861,0.6067664367914318
2017-03-20,0.003046317204578257,1.0117374668501944,0.29384362228252936,-0.8658158919441654,-0.01688665393471203,-0.1314991408115468,0.5910284012230941,0.11460573205558389,4.114019487394684,0.6172017224910326,-1.3959363909468798,-0.055889995662734074,-0.39695781455993606,1.995356015631469,0.9101835241381533,0.000812322419910586,0.5457856336337947,0.181803488589504,0.9561214245826996,0.6966433867618806,0.0633215409638134,7.451765006455208,0.0006147863660974876,0.6376250010753517
2017-03-21,0.005315195820251278,0.9293174443039998,0.21201576440443337,-0.7611753388818657,0.05109887370501856,-0.15996767200205025,0.5755489033623183,0.18627511817044806,5.366555052687793,0.3558533863958238,-1.4221712223638796,0.1601840353359893,-0.44580611256384495,1.9142420055070664,0.8545702689885255,6.297880172970955e-05,0.7265988292429015,0.1741784490524483,0.8747409736474165,0.6617108042904469,0.07364759334781633,9.402491313112112,0.0001651778037412195,0.6961953209320841
2017-03-22,0.05526983379362899,0.6125329781108559,0.06147297218852643,-0.35594033295502625,0.0609097601307253,-0.7754859176519717,0.32538366618110803,1.8619419181370689,3.2969684925273794,0.17535076037176173,-0.8449093541272665,0.19221943357932358,-2.0794769417126373,1.0578033992642215,0.08231918221874493,0.004889202387274764,0.8631491618739033,0.41143580915520483,0.8501484219748956,0.05514070004605382,0.30688368097969343,7.56601789288284,0.0007159032655044852,0.6522954720282518
2017-03-23,0.05526983379362899,0.6125329781108559,0.06147297218852643,-0.35594033295502625,0.0609097601307253,-0.7754859176519717,0.32538366618110803,1.8619419181370689,3.2969684925273794,0.17535076037176173,-0.8449093541272665,0.19221943357932358,-2.0794769417126373,1.0578033992642215,0.08231918221874493,0.004889202387274764,0.8631491618739033,0.41143580915520483,0.8501484219748956,0.05514070004605382,0.30688368097969343,7.56601789288284,0.0007159032655044852,0.6522954720282518
2017-03-24,0.005315195820251278,0.9293174443039998,0.21201576440443337,-0.7611753388818657,0.05109887370501856,-0.15996767200205025,0.5755489033623183,0.18627511817044806,5.366555052687793,0.3558533863958238,-1.4221712223638796,0.1601840353359893,-0.44580611256384495,1.9142420055070664,0.8545702689885255,6.297880172970955e-05,0.7265988292429015,0.1741784490524483,0.8747409736474165,0.6617108042904469,0.07364759334781633,9.402491313112112,0.0001651778037412195,0.6961953209320841
2017-03-27,0.014802917837065423,0.8010906249689056,-0.26379825987948824,-0.5061469606196196,0.09625572485253588,-0.25740734905658436,0.4742122786974238,0.6018952038314046,4.706941246738818,-0.806570878232479,-1.1980805055138277,0.29977480997813094,-0.8412157040910244,1.5525980101191326,0.5540066022163296,0.0001352267135252649,0.4294011987962014,0.2448913088411446,0.7674422824944538,0.4101726929253854,0.13620061634571368,6.787609426338778,0.00048720429230109325,0.5718448926912298
2017-03-28,0.010718192335851015,0.7879165595316633,-0.25434811522846046,-0.48548569062311414,0.0189386200541721,-0.20846158648463423,0.45064640458171246,0.43669297578883903,4.673587234585859,-0.7864862572825042,-1.1615617765389872,0.058496319434379856,-0.6831101658042038,1.4895015999539607,0.6672563918888952,0.00016550303170300644,0.44128242267198037,0.25979848490804525,0.9539641472140377,0.5027827028200162,0.1527681900224302,5.5591200294812735,0.0017954599438014896,0.5224881363985128
