,alpha,beta_mercado,beta_tamanho,beta_valor,beta_liquidez,beta_momentum,tvalue_alpha,tvalue_mercado,tvalue_tamanho,tvalue_valor,tvalue_liquidez,tvalue_momentum,pvalue_alpha,pvalue_mercado,pvalue_tamanho,pvalue_valor,pvalue_liquidez,pvalue_momentum,fvalue,f_pvalue,R_squared_adj
11,-0.013399773810694446,0.7546981755198894,0.7482310096729308,-0.45865424251573084,-1.0753031263619532,0.24022070783972566,-0.7661556093685234,2.1874274781776806,3.1690956176324616,-1.5348433049464867,-3.9558463697103803,0.923115471191664,0.4862971637246219,0.09396156631109434,0.03388715617549782,0.1996138274675606,0.01673577545824774,0.4081902462334228,19.402907694796326,0.006590477009136986,0.9109039140705657
12,0.08993541281461286,-0.13850397350934335,-0.9827365616591713,-0.08122592684644558,-1.1319894667008044,-1.0438859355457968,858704225689207.8,-934532081237783.1,-646549305652606.9,-85072900072195.12,-1593598709655490.8,-719307301427040.8,1.1035114661518679e-59,7.866370391535648e-60,3.433560086178825e-59,1.1454768038143509e-55,9.303264589089854e-61,2.2412658590952016e-59,1.2113395647013595e+30,2.2716788810321414e-60,1.0
13,0.05005192704516717,1.5043365905844754,-1.0215179864628652,0.17587690286663352,-1.6611312180073725,-0.6749907330518978,154615006997175.5,137223645469165.98,-145180570668000.9,30786917385631.29,-298105509620658.75,-134896348689504.98,1.0498921116212712e-56,1.6921366818080613e-56,1.3505704823905048e-56,6.678615255949467e-54,7.597509280167518e-58,1.8119677853645616e-56,6.332662614995411e+28,7.480808771449443e-58,1.0
14,-0.0068910704674048015,0.26628628287407424,0.9886218056972323,-0.3587772324758139,-0.7415778558935325,0.207584699425167,-0.39069072909628955,0.9507957683385928,4.350651509533886,-1.1415685342728563,-3.2069171573838156,0.782769540455964,0.7076436317546746,0.3733733857202983,0.0033521876453027595,0.29117601160273343,0.014921791061573497,0.45941977088170405,18.22999768572099,0.0006902085691803784,0.8777381414697885
15,-0.006777758571156124,0.2684406966070656,0.9865633091736505,-0.3549848622690192,-0.7428271516806072,0.20583116271154744,-0.4228364754513889,1.0685944933260512,4.924571466476132,-1.3485757773188738,-3.5043170719923564,0.8555779560180163,0.6835511830184419,0.316432977240334,0.0011573259344116033,0.21440449021777197,0.00802813423248778,0.4171181562602515,21.3594195769231,0.00019528192646134135,0.8867567191196198
16,0.024038511658630954,0.5840789540571923,0.8042367881074172,-0.18415166282686665,-1.089014434633487,-0.2869580613193,1.1566886802801395,1.1329522609089049,2.3445008396534215,-0.46858310750468724,-2.992813397784716,-0.9022285879060801,0.2807693658584533,0.29004462795104574,0.04708371168403288,0.6518705125358586,0.01725973951627975,0.3932886226525871,7.9158285250458045,0.005809243165804905,0.7267710327948049
17,0.05170860371520698,-1.7555001276755606,1.6300277271997126,-0.7475668776925652,-0.5956006124145196,-0.47463037250129925,3.424796453381061,-2.1253185212086354,4.37296268677899,-2.036359889831192,-1.7873712796332468,-2.0946066516005706,0.009023844444916825,0.06627423910278857,0.0023710463672448703,0.07610254243805001,0.11168690545729687,0.06951825911706312,9.433419272042348,0.00331740078807771,0.7643522886338456
18,0.055864521021081026,-1.9128012809065955,1.683304284540915,-0.7699883799137448,-0.5744559426065864,-0.5212375983839305,4.219784393314353,-2.5029764780468464,4.784292429655664,-2.1775267695795346,-1.7903759261103016,-2.5058401354106694,0.0022401632245058157,0.03369685668662116,0.0009952915690580435,0.057405337780086295,0.1070074091412009,0.03353889690292992,10.395809465939935,0.0015555572570735167,0.7704129432474531
19,0.05699280758727687,0.28862371661730957,0.6223359708875529,0.06652131812246675,-1.1246222626293718,-0.7746074352275555,2.545331406487555,0.29391769728835343,1.42758217293108,0.13154133577808963,-2.2472067134569444,-2.2896389766178826,0.029095955453778702,0.7748308134218206,0.18388610457596466,0.8979559692544532,0.04840862055064993,0.045041338148197746,2.690595949759323,0.0858477351310022,0.3604224213441509
20,0.049001281603152966,0.9896071673032466,0.28655896220560745,0.10003915637978825,-1.186643272073726,-0.7134404206775763,2.2732705972554283,1.2748167300359656,0.8793472029510239,0.19550014832369772,-2.3532967551905686,-2.1072240390991395,0.044053826195827366,0.2286435796021222,0.39801595860680283,0.8485658567128835,0.0382640062850128,0.05885928315690395,2.3764631177940387,0.10755811743577226,0.300770066832206
