,MKT,SMB,HML,IML,WML,BAB
2010-04-12,0.00032927,,,,,
2010-04-13,0.00032927,,,,,
2010-04-14,0.00032927,,,,,
2010-04-15,0.00032927,,,,,
2010-04-16,0.00032927,,,,,
2010-04-19,0.00032927,,,,,
2010-04-20,0.00032927,,,,,
2010-04-22,0.00032927,,,,,
2010-04-23,0.0003289,,,,,
2010-04-26,0.0003289,,,,,
2010-04-27,0.0003289,,,,,
2010-04-28,0.0003289,,,,,
2010-04-29,0.00035621,,,,,
2010-04-30,0.00035657,,,,,
2010-05-03,0.00035657,,,,,
2010-05-04,0.00035657,,,,,
2010-05-05,0.00035657,,,,,
2010-05-06,0.00035657,,,,,
2010-05-07,0.00035657,,,,,
2010-05-10,0.00035657,,,,,
2010-05-11,0.00035657,,,,,
2010-05-12,0.00035657,,,,,
2010-05-13,0.00035657,,,,,
2010-05-14,0.00035657,,,,,
2010-05-17,0.00035657,,,,,
2010-05-18,0.00035657,,,,,
2010-05-19,0.00035657,,,,,
2010-05-20,0.00035657,,,,,
2010-05-21,0.00035657,,,,,
2010-05-24,0.00035621,,,,,
2010-05-25,0.00035657,,,,,
2010-05-26,0.00035657,,,,,
2010-05-27,0.00035657,,,,,
2010-05-28,0.00035621,,,,,
2010-05-31,0.00035621,,,,,
2010-06-01,0.00035657,,,,,
2010-06-02,0.00035657,,,,,
2010-06-04,0.00035657,,,,,
2010-06-07,0.00035657,,,,,
2010-06-08,0.00035657,,,,,
2010-06-09,0.00035657,,,,,
2010-06-10,0.0003837,,,,,
2010-06-11,0.0003837,,,,,
2010-06-14,0.0003837,,,,,
2010-06-15,0.0003837,,,,,
2010-06-16,0.0003837,,,,,
2010-06-17,0.0003837,,,,,
2010-06-18,0.0003837,,,,,
2010-06-21,0.0003837,,,,,
2010-06-22,0.0003837,,,,,
2010-06-23,0.0003837,,,,,
2010-06-24,0.0003837,,,,,
2010-06-25,0.0003837,,,,,
2010-06-28,0.00038406000000000003,,,,,
2010-06-29,0.00038406000000000003,,,,,
2010-06-30,0.00038406000000000003,,,,,
2010-07-01,0.00038406000000000003,,,,,
2010-07-02,0.00038406000000000003,,,,,
2010-07-05,0.00038406000000000003,,,,,
2010-07-06,0.00038406000000000003,,,,,
2010-07-07,0.00038406000000000003,,,,,
2010-07-08,0.00038406000000000003,,,,,
2010-07-09,0.00038406000000000003,,,,,
2010-07-12,0.00038406000000000003,,,,,
2010-07-13,0.00038406000000000003,,,,,
2010-07-14,0.00038406000000000003,,,,,
2010-07-15,0.00038406000000000003,,,,,
2010-07-16,0.00038406000000000003,,,,,
2010-07-19,0.00038406000000000003,,,,,
2010-07-20,0.00038406000000000003,,,,,
2010-07-21,0.00038406000000000003,,,,,
2010-07-22,0.00040203000000000005,,,,,
2010-07-23,0.00040203000000000005,,,,,
2010-07-26,0.00040203000000000005,,,,,
2010-07-27,0.00040203000000000005,,,,,
2010-07-28,0.00040203000000000005,,,,,
2010-07-29,0.00040203000000000005,,,,,
2010-07-30,0.00040203000000000005,,,,,
2010-08-02,0.00040203000000000005,,,,,
2010-08-03,0.00040203000000000005,,,,,
2010-08-04,0.00040203000000000005,,,,,
2010-08-05,0.00040203000000000005,,,,,
2010-08-06,0.00040203000000000005,,,,,
2010-08-09,0.00040203000000000005,,,,,
2010-08-10,0.00040203000000000005,,,,,
2010-08-11,0.00040203000000000005,,,,,
2010-08-12,0.00040203000000000005,,,,,
2010-08-13,0.00040203000000000005,,,,,
2010-08-16,0.00040203000000000005,,,,,
2010-08-17,0.00040203000000000005,,,,,
2010-08-18,0.00040203000000000005,,,,,
2010-08-19,0.00040203000000000005,,,,,
2010-08-20,0.00040203000000000005,,,,,
2010-08-23,0.00040203000000000005,,,,,
2010-08-24,0.00040203000000000005,,,,,
2010-08-25,0.00040203000000000005,,,,,
2010-08-26,0.00040203000000000005,,,,,
2010-08-27,0.00040203000000000005,,,,,
2010-08-30,0.00040203000000000005,,,,,
2010-08-31,0.00040203000000000005,,,,,
2010-09-01,0.00040203000000000005,,,,,
2010-09-02,0.00040203000000000005,,,,,
2010-09-03,0.00040203000000000005,,,,,
2010-09-06,0.00040203000000000005,,,,,
2010-09-08,0.00040203000000000005,,,,,
2010-09-09,0.00040203000000000005,,,,,
2010-09-10,0.00040203000000000005,,,,,
2010-09-13,0.00040203000000000005,,,,,
2010-09-14,0.00040203000000000005,,,,,
2010-09-15,0.00040203000000000005,,,,,
2010-09-16,0.00040203000000000005,,,,,
2010-09-17,0.00040203000000000005,,,,,
2010-09-20,0.00040203000000000005,,,,,
2010-09-21,0.00040203000000000005,,,,,
2010-09-22,0.00040203000000000005,,,,,
2010-09-23,0.00040203000000000005,,,,,
2010-09-24,0.00040203000000000005,,,,,
2010-09-27,0.00040203000000000005,,,,,
2010-09-28,0.00040203000000000005,,,,,
2010-09-29,0.00040203000000000005,,,,,
2010-09-30,0.00040203000000000005,,,,,
2010-10-01,0.00040203000000000005,,,,,
2010-10-04,0.00040203000000000005,,,,,
2010-10-05,0.00040203000000000005,,,,,
2010-10-06,0.00040203000000000005,,,,,
2010-10-07,0.00040203000000000005,,,,,
2010-10-08,0.00040203000000000005,,,,,
2010-10-11,0.00040203000000000005,,,,,
2010-10-13,0.00040203000000000005,,,,,
2010-10-14,0.00040203000000000005,,,,,
2010-10-15,0.00040203000000000005,,,,,
2010-10-18,0.00040203000000000005,,,,,
2010-10-19,0.00040203000000000005,,,,,
2010-10-20,0.00040203000000000005,,,,,
2010-10-21,0.00040203000000000005,,,,,
2010-10-22,0.00040203000000000005,,,,,
2010-10-25,0.00040203000000000005,,,,,
2010-10-26,0.00040203000000000005,,,,,
2010-10-27,0.00040203000000000005,,,,,
2010-10-28,0.00040203000000000005,,,,,
2010-10-29,0.00040203000000000005,,,,,
2010-11-01,0.00040203000000000005,,,,,
2010-11-03,0.00040203000000000005,,,,,
2010-11-04,0.00040203000000000005,,,,,
2010-11-05,0.00040203000000000005,,,,,
2010-11-08,0.00040203000000000005,,,,,
2010-11-09,0.00040203000000000005,,,,,
2010-11-10,0.00040203000000000005,,,,,
2010-11-11,0.00040203000000000005,,,,,
2010-11-12,0.00040203000000000005,,,,,
2010-11-16,0.00040203000000000005,,,,,
2010-11-17,0.00040203000000000005,,,,,
2010-11-18,0.00040203000000000005,,,,,
2010-11-19,0.00040203000000000005,,,,,
2010-11-22,0.00040203000000000005,,,,,
2010-11-23,0.00040203000000000005,,,,,
2010-11-24,0.00040203000000000005,,,,,
2010-11-25,0.00040203000000000005,,,,,
2010-11-26,0.00040203000000000005,,,,,
2010-11-29,0.00040203000000000005,,,,,
2010-11-30,0.00040203000000000005,,,,,
2010-12-01,0.00040203000000000005,,,,,
2010-12-02,0.00040203000000000005,,,,,
2010-12-03,0.00040203000000000005,,,,,
2010-12-06,0.00040203000000000005,,,,,
2010-12-07,0.00040203000000000005,,,,,
2010-12-08,0.00040203000000000005,,,,,
2010-12-09,0.00040203000000000005,,,,,
2010-12-10,0.00040203000000000005,,,,,
2010-12-13,0.00040203000000000005,,,,,
2010-12-14,0.00040203000000000005,,,,,
2010-12-15,0.00040203000000000005,,,,,
2010-12-16,0.00040239,,,,,
2010-12-17,0.00040203000000000005,,,,,
2010-12-20,0.00040203000000000005,,,,,
2010-12-21,0.00040203000000000005,,,,,
2010-12-22,0.00040203000000000005,,,,,
2010-12-23,0.00040203000000000005,,,,,
2010-12-24,0.00040203000000000005,,,,,
2010-12-27,0.00040203000000000005,,,,,
2010-12-28,0.00040203000000000005,,,,,
2010-12-29,0.00040203000000000005,,,,,
2010-12-30,0.00040239,,,,,
2010-12-31,0.00040239,,,,,
2011-01-03,0.00040239,,,0.009620495071268805,0.023077513929975986,
2011-01-04,0.00040203000000000005,,,0.004645968620080376,-0.0030189529890412227,
2011-01-05,0.00040239,,,0.009127950684163489,0.008536918262472503,
2011-01-06,0.00040203000000000005,,,-0.008714095141338876,0.009997555923050743,
2011-01-07,0.00040239,,,-0.006595606118809055,-0.0073713715214121164,
2011-01-10,0.00040203000000000005,,,0.0002709963117063772,0.00048177887020542246,
2011-01-11,0.00040203000000000005,,,0.005907724759034043,0.004785894128622239,
2011-01-12,0.00040203000000000005,,,0.013641656285382317,0.01037838920103835,
2011-01-13,0.00040203000000000005,,,-0.007715177530256549,0.007109794687593059,
2011-01-14,0.00040203000000000005,,,-0.000634275823864428,0.0061945246242882295,
2011-01-17,0.00040203000000000005,,,-0.0027758005523951987,-0.0033352811341854425,
2011-01-18,0.00040203000000000005,,,-0.001935558889931471,0.004438672626523469,
2011-01-19,0.00040203000000000005,,,-0.01059682277185595,-0.0074008209561407445,
2011-01-20,0.00041993,,,-0.00891033572734439,-0.0037155720627346407,
2011-01-21,0.00041993,,,-0.005117920306994703,-0.008014293113839225,
2011-01-24,0.00041993,,,0.004243284663280051,0.022889873368839055,
2011-01-25,0.00041993,,,0.0,0.0,
2011-01-26,0.00041993,,,-0.011967698839105513,-0.01570035561478496,
2011-01-27,0.00042029,,,-0.011311463111085477,-0.02034872062862812,
2011-01-28,0.00042029,,,-0.023585403121570505,-0.018102098957358884,
2011-01-31,0.00042029,,,-0.0017935747759304668,-0.003224936883487752,
2011-02-01,0.00041993,,,0.01670469751855074,0.028685454599905586,0.01575156078176685
2011-02-02,0.00042029,,,-0.018221616069937236,-0.006438958386547849,-0.021913775836792854
2011-02-03,0.00042029,,,-0.0006928381518863816,-0.015205053007789526,-0.007996792958095633
2011-02-04,0.00042029,,,-0.022121038857794505,-0.021153757734191585,-0.01844683746894013
2011-02-07,0.00042029,,,0.009324677552890015,0.02219487876222694,0.008905035146773417
2011-02-08,0.00042029,,,0.009679904131230523,0.00021144798784159904,0.004202808854023127
2011-02-09,0.00042029,,,-0.022044191712664557,-0.018113718993898072,-0.019266771792031963
2011-02-10,0.00042029,,,0.0022006987703294626,0.006499810857408054,0.001253994274693267
2011-02-11,0.00042029,,,0.01619345503385828,0.021462477557787994,0.0203551945961213
2011-02-14,0.00042029,,,0.01193082258958392,0.013503901479464363,0.011348826728409856
2011-02-15,0.00042029,,,-0.00041355179306453344,0.0012317971798583346,0.001411488420498224
2011-02-16,0.00042029,,,0.01736909176722521,0.00967538422528425,0.02377404867765081
2011-02-17,0.00042029,,,0.007178592668120852,0.003838694293435931,-0.006350107937910539
2011-02-18,0.00042029,,,0.011381110254449232,0.013738214462050617,0.00491208991166734
2011-02-21,0.00042029,,,-0.014108678384102517,-0.017371003816570103,-0.011900994695248423
2011-02-22,0.00042029,,,-0.015515135900294826,-0.014726715189892405,-0.016983454487579968
2011-02-23,0.00042029,,,-0.0005919241379849597,-0.004607229988125102,-0.0041528229923775825
2011-02-24,0.00042029,,,0.0,0.0,0.0
2011-02-25,0.00042029,,,0.007821886155705983,0.006749095732190735,0.007759032309258636
2011-02-28,0.00042029,,,0.00843170065810088,0.011921933165725561,0.013489949032749275
2011-03-01,0.00042029,,,-0.014544354269179941,-0.012092184892521132,-0.017465294190368522
2011-03-02,0.00042029,,,0.010394941137984247,0.004566887595587919,0.01053125119972566
2011-03-03,0.0004381,,,0.012445303241127238,0.014063494719309863,0.012986580192386547
2011-03-04,0.0004381,,,0.00011530758745053895,-0.0019157635688373967,-0.00492450570273912
2011-03-07,,,,0.0,0.0,0.0
2011-03-08,,,,0.0,0.0,0.0
2011-03-09,0.0004381,,,0.0,0.0,0.0
2011-03-10,0.0004381,,,-0.004935180188006248,-0.01136662169194139,-0.01167158880802269
2011-03-11,0.0004381,,,0.010999675924793164,0.014780139670637484,0.011082031094413192
2011-03-14,0.0004381,,,0.008632628092769287,0.003985113561011658,0.004231654979317085
2011-03-15,0.0004381,,,0.0014264101826344893,0.0014604172022900177,-0.0023959761666866148
2011-03-16,0.0004381,,,-0.01898749133267078,-0.0021429469578742983,-0.007830286637832631
2011-03-17,0.0004381,,,0.0009207466745655371,0.0016048761190423592,-0.0008966411365645397
2011-03-18,0.0004381,,,0.007249762126797262,0.007283906067600316,0.009783115098757785
2011-03-21,0.0004381,,,0.008627908734427541,0.005835696007001686,0.003990472603506537
2011-03-22,0.0004381,,,0.0031977067778340257,-0.001347696428033129,0.0050132430801896255
2011-03-23,0.0004381,,,0.003952216133697514,0.010767869234918803,0.009557326119003527
2011-03-24,0.0004381,,,0.00032004831853430345,0.0016398889792580366,0.0009636682493716102
2011-03-25,0.0004381,,,0.008191653958463066,0.00517555623291434,0.005675779721708645
2011-03-28,0.0004381,,,-0.0030902521092774755,-0.0002730251318638751,-0.0012772718922183525
2011-03-29,0.0004381,,,0.003961817054915194,0.0004260559554828931,0.003146009947654999
2011-03-30,0.0004381,,,0.007426419789513316,0.0020124329586450503,0.006830412446238917
2011-03-31,0.0004381,,,0.009537855896640478,0.012493465191362397,0.012348417778453821
2011-04-01,0.0004381,,,-0.00012380506641177354,0.008520352382315976,0.002435023646173878
2011-04-04,0.0004381,,,0.0217490495553358,0.020629847957864458,0.01783535999869214
2011-04-05,0.0004381,,,0.0012595748096980244,0.0,0.0010153964198564953
2011-04-06,0.0004381,,,0.002106677428456182,-0.0016036931162903304,-0.0014923874141874037
2011-04-07,0.0004381,,,-0.006892942795231846,-0.002099161749353397,-0.006778482152118525
2011-04-08,0.0004381,,,-0.010553468193580828,-0.010942206663149823,-0.009690525678888692
2011-04-11,0.0004381,,,-0.007224927768497755,0.0032178711280064906,0.0018969918227845137
2011-04-12,0.0004381,,,-0.013424669617336824,-0.012619542186288649,-0.011052932222104017
2011-04-13,0.0004381,,,-0.00041435036392653687,-0.0005807506365566304,-0.0012096681127980748
2011-04-14,0.0004381,,,-0.005289876875239963,-0.00774437089195713,-0.0021649260218912438
2011-04-15,0.0004381,,,0.005728986967978956,-0.001160877820479044,0.003393361013580792
2011-04-18,0.0004381,,,0.00016916767295332185,-0.0019494347419849298,-0.001901704991686742
2011-04-19,0.0004381,,,0.0072835843591271265,0.010690682128657626,0.009637741495781307
2011-04-20,0.0004381,,,0.013001764835726575,0.016610403989155347,0.014515639856222385
2011-04-21,,,,0.0,0.0,0.0
2011-04-25,0.00044698000000000003,,,-0.0025282678134382103,-0.002662631510776498,0.0008178502262947589
2011-04-26,0.00044698000000000003,,,0.0032287056338532196,0.0027064799307191787,0.004541592601397558
2011-04-27,0.00044698000000000003,,,-0.007072889225599031,-0.01300001273675894,-0.01298589911145895
2011-04-28,0.00044698000000000003,,,-0.010047614250369798,-0.007934796386188511,-0.008509220370850864
2011-04-29,0.00044698000000000003,,,0.008966209873573085,0.011917551560983893,0.003177452975317923
2011-05-02,0.00044698000000000003,,,-0.005498182864341344,-0.0023514381656366016,-0.003241277733886822
2011-05-03,0.00044698000000000003,,,-0.014630746079151808,-0.013488005344627029,-0.010960123836214591
2011-05-04,0.00044698000000000003,,,-0.007625839872114668,-0.003952787553658312,-0.008841483563975214
2011-05-05,0.00044698000000000003,,,0.0063276001070809995,0.00468925573782761,0.006822047770472028
2011-05-06,0.00044698000000000003,,,0.020529257144789422,0.023771299926506412,0.02058797755250768
2011-05-09,0.00044698000000000003,,,0.008408153271219734,-0.0010952611243432745,0.005336940193600484
2011-05-10,0.00044698000000000003,,,0.0014437940566549461,0.0,0.0007505291688132832
2011-05-11,0.00044698000000000003,,,-0.004692395106619156,-0.006139773075854454,-0.0022928554016838063
2011-05-12,0.00044698000000000003,,,0.01045713677300763,0.004540683587082922,0.008454864833654556
2011-05-13,0.00044698000000000003,,,-0.01057889664951657,-0.008068023675901478,-0.009516749561658436
2011-05-16,0.00044698000000000003,,,0.0,0.0,0.0
2011-05-17,0.00044698000000000003,,,-0.001127289649081645,-0.007064047502875963,-0.0063334113450502615
2011-05-18,0.00044698000000000003,,,-0.01542087306868936,-0.005317135291811722,-0.0036427691132697566
2011-05-19,0.00044698000000000003,,,-0.00922312427504081,-0.007533473570878857,0.00020306397490600317
2011-05-20,0.00044698000000000003,,,0.003927504595908944,0.0029759581131858187,0.004855455175581455
2011-05-23,0.00044698000000000003,,,-0.003209890810261351,-0.005301983109938579,-0.0049088116497274775
2011-05-24,0.00044698000000000003,,,0.016494534201327526,0.018181364642593557,0.016052372110107075
2011-05-25,0.00044698000000000003,,,-0.0018012285245104151,0.000982760646679697,0.0018873444582404321
2011-05-26,0.00044698000000000003,,,0.012409006389158126,0.0031108884695639086,0.0031990459465908966
2011-05-27,0.00044698000000000003,,,0.0038342236829842554,0.0015831936633494692,0.0017224147487061052
2011-05-30,0.00044698000000000003,,,-0.0044849464382287155,-0.001633596046075534,-0.0032823880507565984
2011-05-31,0.00044698000000000003,,,0.009077146924566166,0.008884424898939041,0.006817569830133094
2011-06-01,0.00044698000000000003,,,-0.01313546813893426,-0.006666040169233646,-0.014606740124445638
2011-06-02,0.00044698000000000003,,,0.007471417382381916,0.009595588067862844,0.01585373227982862
2011-06-03,0.00044698000000000003,,,0.00457760724531039,0.005811728376631247,0.004620341705854612
2011-06-06,0.00044698000000000003,,,-0.016665270971605434,-0.009315805101496306,-0.014552689140789807
2011-06-07,0.00044698000000000003,,,0.00742974366597705,0.009362890252476223,0.007000458879725663
2011-06-08,0.00044698000000000003,,,-0.0046386148916681535,-0.0014680837568294123,0.0008785002789450829
2011-06-09,0.00045584,,,0.002433987260274482,0.003997272710277764,0.0007796368904913568
2011-06-10,0.00045584,,,-0.008308912573866593,-0.0054287384544324324,-0.012872248773404179
2011-06-13,0.00045584,,,-0.0032192919458495415,-0.004980115877670433,-0.0070621671295626205
2011-06-14,0.00045584,,,0.010158877590876688,0.01050764195244966,0.0066171377408197445
2011-06-15,0.00045584,,,-0.0038741699913748882,-0.00886172505009292,-0.010641215945639689
2011-06-16,0.00045584,,,-0.011823989208637184,-0.014755138378972053,-0.010179600134180088
2011-06-17,0.00045584,,,-0.0005099256746614282,-0.002171847247101468,0.0017199898403847417
2011-06-20,0.00045584,,,0.0007607505908898904,0.005077401753010905,0.001393156281005823
2011-06-21,0.00045584,,,0.0062288002691616535,0.002635744376875796,0.003118122165240481
2011-06-22,0.00045584,,,-0.004340649305695226,-0.003382116507812024,-0.004302840232389281
2011-06-23,,,,0.0,0.0,0.0
2011-06-24,0.00045584,,,-0.001498485928163146,0.009135465691222942,0.0014419010276593715
2011-06-27,0.00045584,,,0.0004401344168651371,0.0014488220680606025,0.001798175433006818
2011-06-28,0.00045584,,,0.020348031148593584,0.014967134434795687,0.0142140118610981
2011-06-29,0.00045584,,,0.00251247556316192,-0.0035257966325504767,-0.0032968166190185944
2011-06-30,0.00045584,,,-0.0023919596674738266,-0.004675194945371317,-0.005585748633175154
2011-07-01,0.00045584,,,0.011094300672124776,0.006216255820686359,0.0307664993164016
2011-07-04,0.00045584,,,0.007949391436905947,0.0034041263647603274,0.009153252689322756
2011-07-05,0.00045584,,,-0.013061178217992998,-0.007402972630940517,-0.014491260119067307
2011-07-06,0.00045584,,,-0.011574626440816013,-0.0024324003335143654,-0.010795945440951785
2011-07-07,0.00045584,,,-0.0081308706596753,-0.009392817676124892,-0.00859951411971272
2011-07-08,0.00045584,,,-0.014514230057318434,-0.007001946611931822,-0.014118526609335203
2011-07-11,0.00045584,,,-0.0194590626095128,-0.024631731693751747,-0.029363169077434907
2011-07-12,0.00045584,,,-0.008264189014054605,-0.006529808848441142,-0.01377022075626982
2011-07-13,0.00045584,,,0.021183717455985726,0.0160838775742168,0.01885324406276748
2011-07-14,0.00045584,,,-0.012695128777446137,-0.012461778674353623,-0.02056374706128048
2011-07-15,0.00045584,,,-0.008560469986472604,0.0009791421023139738,-0.00411684118119005
2011-07-18,0.00045584,,,-0.01299490097514857,-0.009503816173070384,-0.01431079039402805
2011-07-19,0.00045584,,,0.0028497949865128325,-0.002347708599036922,0.001231908278943441
2011-07-20,0.00045584,,,0.0031100349663368406,0.00299503769585251,-0.0009123284070106731
2011-07-21,0.00046468000000000003,,,0.020297854742141408,0.020671723252765804,0.02355670629818028
2011-07-22,0.00046468000000000003,,,0.0023618843213601072,0.006716168660470047,0.007598193768206664
2011-07-25,0.00046468000000000003,,,-0.004769101510637194,-0.011398497953647621,-0.008456468518318827
2011-07-26,0.00046468000000000003,,,-0.016056378030571625,-0.002754669990305645,-0.02394965002595301
2011-07-27,0.00046468000000000003,,,-0.02020058896234698,-0.019065357033962387,-0.018148236080872116
2011-07-28,0.00046468000000000003,,,0.010358061053192274,0.010712409672021514,0.010818793316911475
2011-07-29,0.00046468000000000003,,,0.0046240213348147175,0.008767034171223846,0.002095294217241205
2011-08-01,0.00046468000000000003,,,0.0005978120733078325,-0.002748318158801457,-0.010883817737448006
2011-08-02,0.00046468000000000003,,,-0.013409723863983071,-0.014698213118214308,-0.018664040993476304
2011-08-03,0.00046468000000000003,,,-0.018296351206529678,-0.016698694253951468,-0.01943973199062393
2011-08-04,0.00046468000000000003,,,-0.032675198484312905,-0.04588674540175666,-0.058945399863043084
2011-08-05,0.00046468000000000003,,,0.006859807081227591,0.005830888801282262,0.010275852300548024
2011-08-08,0.00046468000000000003,,,-0.06240474340954672,-0.0698514568566779,-0.0701595234934846
2011-08-09,0.00046468000000000003,,,0.042307356832045805,0.04910520560320591,0.0483894704431659
2011-08-10,0.00046468000000000003,,,0.001253650083049541,0.0061539923798395275,0.003551436620930223
2011-08-11,0.00046468000000000003,,,0.024550605741010582,0.027587195266505098,0.046999481315426875
2011-08-12,0.00046468000000000003,,,0.004783504097597176,-0.014279967629708422,0.020978861588492673
2011-08-15,0.00046468000000000003,,,0.017155693636002462,0.017725807428439364,0.012469074360016895
2011-08-16,0.00046468000000000003,,,-0.00036120022298409484,0.006766052904455168,-0.008890966821718674
2011-08-17,0.00046468000000000003,,,0.01437306551452626,0.0054964881109590205,0.011606233136544493
2011-08-18,0.00046468000000000003,,,-0.02359218299521406,-0.017666974515995453,-0.029103840410075695
2011-08-19,0.00046468000000000003,,,-0.012144532244665987,-0.0025849062257976086,0.0024397276308192753
2011-08-22,0.00046468000000000003,,,-0.0006346854201554448,0.0019698727217976053,0.00676723463710512
2011-08-23,0.00046468000000000003,,,0.020382559886435954,0.01616293165329633,0.034174431230469184
2011-08-24,0.00046468000000000003,,,-0.000423150867001816,0.010845334228088125,0.006967323133693135
2011-08-25,0.00046432,,,-0.011661385133517247,-0.01164357127578177,-0.020633119021725446
2011-08-26,0.00046432,,,0.00512739790717148,0.006145729566894324,0.01194208226198391
2011-08-29,0.00046432,,,0.02633911454550672,0.03215432795878764,0.029323419483785786
2011-08-30,0.00046432,,,0.00523019565419235,0.016243333519306746,0.008929898910596553
2011-08-31,0.00046432,,,0.024215453615128796,0.02623734527515205,0.020703220848997783
2011-09-01,0.00044663,,,0.03699435654473795,0.02899705857501384,0.029757103217087393
2011-09-02,0.00044663,,,-0.02709674134020064,-0.014400885237401002,-0.023498154417880633
2011-09-05,0.00044663,,,-0.02582315035071135,-0.02561120152385429,-0.023883132680987535
2011-09-06,0.00044663,,,0.028142672082894702,0.023276406205088074,0.027377464713929375
2011-09-07,,,,0.0,0.0,0.0
2011-09-08,0.00044663,,,0.018709638547198426,0.015896023411924348,0.0153661414616364
2011-09-09,0.00044663,,,-0.02682862749820571,-0.024401771451440946,-0.02595355302239664
2011-09-12,0.00044663,,,-0.0048438055421465105,-0.0013443355522362627,0.0019580698193092066
2011-09-13,0.00044663,,,-0.0017231469463191006,-0.005498915269767572,0.0005767459841985614
2011-09-14,0.00044663,,,0.007200478102792076,0.0047323006300494744,0.01481092178750622
2011-09-15,0.00044663,,,0.0011401574192852614,0.005300448376934087,0.0010982579851229481
2011-09-16,0.00044663,,,0.009347647857678477,0.010101521028781923,0.01999017076619546
2011-09-19,0.00044627,,,-0.00545159736208918,-0.007946735890453546,-0.0021628570462577166
2011-09-20,0.00044627,,,-0.012885407543850761,-0.015565050236921467,-0.019107505596340852
2011-09-21,0.00044627,,,-0.008476582612709746,0.0005613101399647435,-0.0011906344677975625
2011-09-22,0.00044627,,,-0.047800726641944034,-0.0404876916058647,-0.04059102559650266
2011-09-23,0.00044627,,,0.00977775481769882,0.006457375233008362,0.0077276239527260815
2011-09-26,0.00044627,,,0.006692618244049019,0.014280682982008411,0.013177850337477901
2011-09-27,0.00044627,,,0.004370985605470726,0.002698800440055792,0.008689532161451302
2011-09-28,0.00044627,,,-0.011995361354566433,-0.009232973243118083,-0.0083719652112779
2011-09-29,0.00044627,,,0.004474401861986057,0.00019394762405369086,-0.007465383967137738
2011-09-30,0.00044627,,,-0.009380356195324275,-0.006226087797918191,-0.012073436431212599
2011-10-03,0.00044627,,,-0.025020431534502348,-0.021446410938601616,-0.029286824163684052
2011-10-04,0.00044627,,,-0.0034654476231013877,-0.009679130429785077,-0.006167958950684777
2011-10-05,0.00044627,,,0.005469987759713492,0.011907294531992282,0.0122699024583457
2011-10-06,0.00044627,,,0.02593090103163639,0.031225072799420762,0.03618543527895811
2011-10-07,0.00044627,,,-0.017872653795829706,-0.014295418913588357,-0.0203931734704153
2011-10-10,0.00044627,,,0.038569183740063254,0.039136986621674495,0.05773521632169803
2011-10-11,0.00044627,,,0.009803326861198225,0.012829568180070491,0.014447542584605825
2011-10-12,,,,0.0,0.0,0.0
2011-10-13,0.00044627,,,0.009904709423703292,0.008240021685211932,0.006206345448616065
2011-10-14,0.00044627,,,0.010665233664290882,0.007944389714859239,0.010174180702148383
2011-10-17,0.00044627,,,-0.01695456650884504,-0.017751904115299425,-0.022782897426209897
