,MKT,SMB,HML,IML,WML,BAB
2011-03-17,,,,0.0012717994527940608,0.0007908110913686982,0.005138847701392349
2011-03-18,,,,-0.005694039254985546,-0.006692116873447829,-0.01015807893291349
2011-03-21,,,,0.1437146478506598,0.14809828617516646,0.1460171934065895
2011-03-22,,,,-0.002087319333288027,-0.0006484481378982748,-0.005515375996398963
2011-03-23,,,,0.007864292659087866,-0.005513972248368941,0.004197108306099851
2011-03-24,,,,0.13862136733797603,0.13320472616968912,0.13685527666672062
2011-03-25,,,,-0.007035752157694216,0.0020524625631469923,-0.0021593158649596596
2011-03-28,,,,0.0016244162985720974,-0.004380614574106328,0.0014804911423005435
2011-03-29,,,,0.14522807014564698,0.15047079965860094,0.1453423366370283
2011-03-30,,,,-0.002337739672345523,0.0006783983218989131,-0.005223476869889216
2011-03-31,,,,0.008601215568122855,-0.001174139748382711,0.012448035771422538
2011-04-01,,,,0.007844781888031636,-0.005675436374611003,0.0006705251559624373
2011-04-04,,,,0.1368897507443303,0.14513807960205377,0.14558421701906032
2011-04-05,,,,-2.4753745704372964e-05,0.0002198551471570342,-0.00024460889286140715
2011-04-06,,,,0.0032347550616701154,-0.0031504881661783453,-0.0002455078968181931
2011-04-07,,,,0.0028287374408021053,-0.0042744888864389196,0.0027157361999495923
2011-04-08,,,,0.0008203101413091583,0.010681405065494436,0.01106207213170887
2011-04-11,,,,0.008468530973159387,-0.0011662637790334522,-0.00220273812134835
2011-04-12,,,,0.002354749349152559,-0.000555191275954877,-0.0011185420341414953
2011-04-13,,,,-0.0019935384858442177,-0.0021352931101832184,0.0014063267332117479
2011-04-14,,,,0.006029519125833171,0.01116662717234116,-0.004503755851936789
2011-04-15,,,,-0.004661996558300579,0.0019470834455864094,-0.004424026945179246
2011-04-18,,,,-0.002242998426819346,0.001670370979338637,0.0024847534482139826
2011-04-19,,,,0.001399520860707419,-0.00987752006768658,-0.0052752628723634785
2011-04-20,,,,-0.005271259741243931,-0.006495874984524853,-0.011753963674248483
2011-04-21,,,,0.0,0.0,0.0
2011-04-25,,,,-0.0034996293564472838,0.0016697753962726552,-0.004164202217802052
2011-04-26,,,,-0.0032016854075168,0.00029214310707028485,-0.00410331355519706
2011-04-27,,,,-0.00252656631817773,0.0018679487304117618,0.002771553126500988
2011-04-28,,,,-0.006575865380236948,-0.00040317180940875955,-5.845283078314417e-05
2011-04-29,,,,0.002618714123304975,-0.00475674833874498,0.00773256116442896
2011-05-02,,,,0.05559918709614184,-0.058690520388610626,0.03869267723014764
2011-05-03,,,,0.008305610462601525,0.002215729093255731,-0.004625749683354476
2011-05-04,,,,0.009860973050021267,-0.0011503849971982488,0.005214582311694192
2011-05-05,,,,-0.0058100375195875775,-0.0030774595478937194,-0.0018189055039783148
2011-05-06,,,,-0.003734948045915263,-0.005318900288885004,-0.013614849618195047
2011-05-09,,,,0.14023953520088614,0.15514963851522098,-0.008045069361270332
2011-05-10,,,,-0.0014437965528484732,0.000693265617410851,-5.726531802677107e-05
2011-05-11,,,,-0.0015811816158455387,-0.006565275882284886,-0.003821447323642233
2011-05-12,,,,-0.009447449434263362,0.004804895110686703,-0.0017012950259764322
2011-05-13,,,,0.013145670842781298,0.0011442317794336954,0.010319605780002291
2011-05-16,,,,0.0,0.0,0.0
2011-05-17,,,,0.008938174907964034,0.010463602193122838,0.014742271146798925
2011-05-18,,,,0.013909216778052272,0.0006777888582321619,0.00027693031433537836
2011-05-19,,,,0.00603750232007651,0.006111100900699308,-0.005030364808082843
2011-05-20,,,,-0.0018595984825751457,-0.002250575528940136,-0.002057017762073507
2011-05-23,,,,0.0022090811322871906,0.001004843090827945,-0.006114183802427174
2011-05-24,,,,-0.0016540138312315968,-0.008856925060755156,-0.008150070119181278
2011-05-25,,,,0.0023301455847674016,0.006024727468103289,0.0030836467135331646
2011-05-26,,,,-0.008758550498505558,0.0048280820440489,0.003046762936409771
2011-05-27,,,,-0.004999570886314832,-0.0031098466289658034,-0.0028681357937282437
2011-05-30,,,,0.0036919667362503325,0.0006083858670172538,0.005850359506833864
2011-05-31,,,,0.00472289221264763,0.004601459917966703,0.006505133554439348
2011-06-01,,,,-1.5080958784156884e-05,-0.011945693915253939,0.0029631982382127466
2011-06-02,,,,0.004793023452670096,0.004567478462659459,-0.007708145139481148
2011-06-03,,,,0.00034263346365027633,-0.0035666274964934173,0.0014325556604651217
2011-06-06,,,,0.006961464986558702,-0.009022442037724097,-0.001129690873081091
2011-06-07,,,,0.13941950640082992,0.1359857422507662,0.137569351608486
2011-06-08,,,,0.0017723850383368342,-0.003179415504070992,-0.0023687122266277433
2011-06-09,,,,0.004523610627353953,-0.0001066031174969265,0.003216934795379629
2011-06-10,,,,-0.00017843039620730333,-0.0073776660543442745,0.005963162864119396
2011-06-13,,,,-0.0057833428738976855,0.0019473399555013792,0.005034234232142205
2011-06-14,,,,-0.007898934200914497,-0.0018451463543573531,0.002709587254008706
2011-06-15,,,,-0.011084245598756922,0.0005792240819207511,0.005066260188079202
2011-06-16,,,,0.0020364635831579573,0.010960289809336207,0.0031174738649110394
2011-06-17,,,,0.006654302934596679,0.003654401631962602,0.0017081757110905405
2011-06-20,,,,-0.004930531035053894,-0.005607252529232586,0.004639176765556505
2011-06-21,,,,0.0032257439050039057,0.008384639046530952,0.0026115014060949437
2011-06-22,,,,0.004377347195905858,-0.0003914417842090551,-0.0011598057861446822
2011-06-23,,,,0.0,0.0,0.0
2011-06-24,,,,0.0018743277419866556,-0.013463912551980223,0.00649382190149338
2011-06-27,,,,-0.0019318092740387136,0.002674768009596074,-0.00020990202986259114
2011-06-28,,,,-0.009829529976155401,-0.0038879950069105936,-0.001361734143234367
2011-06-29,,,,-0.0006927351474773529,0.011187294851966387,0.007091635496498817
2011-06-30,,,,-0.0007067643235150192,0.004426122422627203,0.007411558124487783
2011-07-01,,,,0.010442950831707331,0.0018971932115585191,-0.026566033122211414
2011-07-04,,,,-0.004771252738971092,0.0011022461752305123,-0.006218998892960228
2011-07-05,,,,0.011870773209365481,0.0028957787253971155,0.012374463840207467
2011-07-06,,,,0.010027769621650973,-0.006534692226925529,0.003921742868699074
2011-07-07,,,,0.0038149381436264227,0.005275768659793961,0.0036272112925679074
2011-07-08,,,,0.009101221563091408,0.0016911967848792994,0.014264900971393492
2011-07-11,,,,-0.0005472738771899049,0.01297137763082732,0.020655732050555577
2011-07-12,,,,0.007164396767320835,0.005270015663037399,0.01850207021098379
2011-07-13,,,,-0.004965485179074795,0.007397541073105137,0.003859310470566011
2011-07-14,,,,0.008295157073850735,0.010644791127741792,0.021819266852666403
2011-07-15,,,,0.003657286315962219,-0.0059386579261910925,-0.00044123516764306165
2011-07-18,,,,0.15078650026742965,0.14431843031112893,0.00752346335777333
2011-07-19,,,,0.005491014408136886,0.007229313266612654,0.004888507585852908
2011-07-20,,,,-0.005687168959449852,-0.008897851532594344,0.0018504025387467505
2011-07-21,,,,-0.005021964564302501,-0.0010034206185819058,-0.006352307593290883
2011-07-22,,,,0.0023047308676562308,-0.008338117333237447,-0.009986709039510886
2011-07-25,,,,0.14756829344775246,0.15067879056327643,0.007515702337875823
2011-07-26,,,,0.00293742057503232,-0.014377389087155884,0.017968164967020365
2011-07-27,,,,0.016370694582715006,0.014903391649995887,0.0107817562193412
2011-07-28,,,,-0.005321093948751868,-0.005561775849835346,-0.0036228582585579663
2011-07-29,,,,0.13813169172955303,0.1262722794157983,-0.008053612479345171
2011-08-01,,,,-0.005102535728468771,-0.004300207025399698,0.009212949610875211
2011-08-02,,,,0.0024590499970081215,0.002164045634173965,0.007103720893289292
2011-08-03,,,,-0.005852211143368858,-0.0025882853244410496,0.002263336214695006
2011-08-04,,,,-0.010833072641014824,0.004301523129122332,0.0256096388463561
2011-08-05,,,,-0.006465378590073953,0.004525399116768631,0.00017750222566323068
2011-08-08,,,,-2.953948139748641e-05,0.0028903608745296794,0.00873584238701628
2011-08-09,,,,-0.0006658572476555477,-0.016267652045534077,-0.012163915023820436
2011-08-10,,,,0.002324836292998453,-0.0067072828565448075,0.0009900135966861255
2011-08-11,,,,-0.003439155300532362,0.006671126212663563,-0.03178051727438252
2011-08-12,,,,0.14802159174043547,0.1715701440768399,0.12575501074620826
2011-08-15,,,,-0.002447517897237645,0.0022284255204894216,0.008701133827493013
2011-08-16,,,,-0.0041079090785525185,-0.011405498636001578,0.011223373931169466
2011-08-17,,,,0.13720259845632904,0.1527466021060979,0.14391664724099426
2011-08-18,,,,0.008006684870366609,-0.01118325121799784,0.012307231824450142
2011-08-19,,,,0.015968465071325908,-0.006447413275991827,-0.010345468074096335
2011-08-22,,,,-0.0011724522083938402,-0.0002968158074428803,-0.004086574677905249
2011-08-23,,,,-0.003166045173657119,0.012385003555253234,-0.01794757885773415
2011-08-24,,,,0.011137148051542412,-0.014032696990584858,-0.0057392092404525055
2011-08-25,,,,0.0035301265833742497,7.051261034589362e-05,0.015794630187176417
2011-08-26,,,,0.0009846135862518505,-0.00010654009001881144,-0.009167074523907595
2011-08-29,,,,0.0009046793948586096,-0.008788925690901624,-0.010481060730139831
2011-08-30,,,,-0.006408846135518858,-0.011218449850172492,0.003139417920497439
2011-08-31,,,,0.0011326020353326985,-0.0038193988621086916,0.007137111291173417
2011-09-01,,,,-0.022817767353150324,-0.011544461064070099,-0.013994943271188255
2011-09-02,,,,0.01393056521766872,-0.007062179055566914,0.012117903755574425
2011-09-05,,,,0.002572223855330319,0.005882120240690944,0.003974034035887187
2011-09-06,,,,-0.005074128206117995,0.0013783395416371406,-0.006240106669944283
2011-09-07,,,,0.0,0.0,0.0
2011-09-08,,,,-0.008505977830392274,-0.0003229793581438489,-0.0032294598315492137
2011-09-09,,,,0.0070544153290215406,0.005231407482667896,0.009566078048989686
2011-09-12,,,,0.011316963986283653,0.006250833749930904,-0.002737766765835238
2011-09-13,,,,-0.00047969771663523126,0.008722448654523101,-0.0057092141474840855
2011-09-14,,,,0.0016885466022816022,0.0067688522580086116,-0.007860994818174809
2011-09-15,,,,0.005696950216145051,-0.005965183413258225,-0.0026996096448941723
2011-09-16,,,,-0.003091021716971785,-0.0035665105562934438,-0.003768040686357669
2011-09-19,,,,0.006755776260547648,0.013068934128018631,0.0029727365806999323
2011-09-20,,,,0.00920318125243656,0.002736362055753028,0.018279542418163864
2011-09-21,,,,0.022622917677806696,-0.0009987151364911273,-0.000820887792453632
2011-09-22,,,,0.015960337086676664,-0.0063424855629532415,0.0034490164665412007
2011-09-23,,,,-0.004731739108591254,-0.005469259464882911,-0.0073487389980367536
2011-09-26,,,,0.14321257578214525,0.1336475620652893,0.13388481616284664
2011-09-27,,,,0.007085561906295729,-0.004872737972569443,-0.0051956176462802026
2011-09-28,,,,0.010228889039576835,-0.00392972832988514,-0.0003792812235862558
2011-09-29,,,,-0.00799776725347523,0.0014773972767415655,0.013519820568121748
2011-09-30,,,,0.007865645956606262,-0.004594856951969689,0.007578399215689273
2011-10-03,,,,0.007514899207680489,0.002980470027271462,0.02163199744803848
2011-10-04,,,,0.13044390247034376,0.15042674516030646,0.13265151049593701
2011-10-05,,,,0.006025641525284609,-0.005240306921822228,-0.00802141089279539
2011-10-06,,,,-0.0022614939887542936,-0.010356477497184324,-0.0235448128278107
2011-10-07,,,,0.004779994987206836,-0.004785757341631305,0.006805198461847822
2011-10-10,,,,-0.00383204806650303,-0.0017272182030343627,-0.029140873647061794
2011-10-11,,,,0.007547333262443395,-0.0029770039640558965,-0.00725176125745451
2011-10-12,,,,0.0,0.0,0.0
2011-10-13,,,,-0.0012029614248429063,0.004924854545950824,0.005094432574203559
2011-10-14,,,,-0.010574050033390884,-0.0018796718805571449,-0.012782084288717653
2011-10-17,,,,0.1508423751781896,0.14822450926574465,0.16256315922273468
2011-10-18,,,,-0.0016699675653601021,0.000961024765682647,0.0008540996698844895
2011-10-19,,,,-0.005862482474148979,-0.02384210875748912,-0.008218966458520584
2011-10-20,,,,0.014506591406131648,0.0011294555094078368,0.0053766321324877926
2011-10-21,,,,0.0028055736524964237,0.0010156508412329616,-0.016356773645897132
2011-10-24,,,,0.12771462603320594,0.14997723841769775,0.1203335325913783
2011-10-25,,,,0.0007115281583223165,-0.0004092997894809097,-0.0006635600396172377
2011-10-26,,,,0.001116533872693747,-0.002260026185497012,0.0014532897999767732
2011-10-27,,,,0.00530177691954601,0.00011058892557391266,0.0022497467821695353
2011-10-28,,,,-0.017469239872377824,0.012677765893300504,-0.03398440225986091
2011-10-31,,,,-0.0007323706862541971,-0.00560034575824445,0.005650664800924745
2011-11-01,,,,0.010019503097182423,0.003964979040301263,0.02754298102335474
2011-11-02,,,,0.0,0.0,0.0
2011-11-03,,,,0.00509849310754157,-0.0005652599268222321,-0.0058539809977422065
2011-11-04,,,,0.005290910284610401,0.000690253034962179,-0.009886752447652691
2011-11-07,,,,0.0016656518334279755,0.007731769465189503,0.004645379120354591
2011-11-08,,,,-0.0032748282881883166,0.0020253066625858084,-0.0010609668059786796
2011-11-09,,,,-0.0006385475207153005,0.0031874780326927414,0.018347138828173258
2011-11-10,,,,0.0009521813232582341,-0.0027387176508282527,-0.00012288873153111702
2011-11-11,,,,-0.010672333305143252,0.0005314181994042141,-0.0011707397085452369
2011-11-14,,,,-0.003342560933642432,0.0035967013047567024,0.0007181375570032554
2011-11-15,,,,0.0,0.0,0.0
2011-11-16,,,,-0.00990311911295017,0.004443146105647222,0.007585585756458856
2011-11-17,,,,-0.000784816247297003,-0.00019793379389361487,0.00568050304693999
2011-11-18,,,,0.004951557013966149,0.00952923320108839,0.00155044956251691
2011-11-21,,,,0.0010081657033963517,0.001238930068787249,0.0007083174315088399
2011-11-22,,,,0.009754501620276775,0.005711324018760521,0.010107657953438133
2011-11-23,,,,0.013213992552422045,0.003317418042658277,0.007105104508964696
2011-11-24,,,,0.0028970269761677825,-0.007953683360466524,0.007054639474111557
2011-11-25,,,,0.00404063236389057,-0.014545347602281147,0.004787518018656226
2011-11-28,,,,-0.0044435084757931485,0.002174216363507283,-0.02166525294458152
2011-11-29,,,,0.006011346335561673,-0.00753725354461018,0.010561158092294536
2011-11-30,,,,-0.01446595258674923,-0.009290786057032818,-0.004939883374013902
2011-12-01,,,,-0.013609381382821398,-0.0055606035424268455,-0.01488247356207246
2011-12-02,,,,0.0018106042236874058,-0.0010453480615844639,-0.0025630950896239923
2011-12-05,,,,-0.005490094481567677,0.006048697759709102,-0.016516356910480638
2011-12-06,,,,0.003271281571775834,0.012396534731834743,0.004439458659174082
2011-12-07,,,,0.007942698235733391,-0.004164156677569568,0.009883649802254594
2011-12-08,,,,0.008174456761552621,0.1444138218578455,0.1623975302600087
2011-12-09,,,,-0.0003966759475456348,0.002759923308839441,-0.008313477375059703
2011-12-12,,,,-0.0007612412887567695,0.01379639222867385,0.002672155277216812
2011-12-13,,,,0.011681457894435116,0.009889731911796915,0.011793816982022937
2011-12-14,,,,-0.0010215413839053849,0.0032557063126124747,0.001280225145325384
2011-12-15,,,,0.00047126008645738057,-0.0026523426029803378,0.01776769348397452
2011-12-16,,,,0.010608851268140384,-0.006054563816613628,0.010681133290339649
2011-12-19,,,,-0.00597145159098059,0.15195088117341762,0.16089640782334363
2011-12-20,,,,0.0035914833374011065,0.01563801430497172,-0.013714433137272556
2011-12-21,,,,-0.005649810241345276,0.0022523142619607773,-0.004268858024932576
2011-12-22,,,,-0.005825538089034628,0.011522216646168879,-0.01180463839453377
2011-12-23,,,,0.0021819777444874464,0.002560325433982309,0.007591395572719944
2011-12-26,,,,0.007898563320645372,0.0038476410670488766,0.00039686499692476434
2011-12-27,,,,-0.0010100660885471189,0.0010586559138617783,-0.0036652659713772105
2011-12-28,,,,0.004228986218592658,-0.004110681215132557,0.015156868460869744
2011-12-29,,,,0.008965644448561056,-0.007121618256609736,-0.0032607188991401314
2011-12-30,,,,0.0,0.0,0.0
2012-01-02,,0.006875794779047642,0.008094510288606313,-0.007035480371244207,-0.04210392581929989,-0.030323402355347955
2012-01-03,,0.003842566297665365,0.014792069254466788,0.00034390237208246563,-0.0176668628437133,-0.02282790062342097
2012-01-04,,-0.010247159749120278,0.003134434036526673,0.0010337890285812001,0.016801501355073446,0.00882869999103274
2012-01-05,,-0.010387340906146118,-0.0021451695047380523,-0.0054082072716429225,0.01356426757871085,0.0052979972927724665
2012-01-06,,0.0020976103538570953,-0.006092826355583554,0.002071246065203192,0.0021637815721286535,-0.004467675001045452
2012-01-09,,0.004073631537389702,0.001808759564526692,-0.003072473493461619,-0.0012858754392139678,0.001128024326679116
2012-01-10,,0.001322368409817135,0.0021654388661980217,-0.008440493163865114,-0.009398930419610485,-0.012458274441762522
2012-01-11,,-0.00461203588687681,0.0034806846760403977,-0.005550421196789429,0.0011094235354453252,-0.0007215196732629045
2012-01-12,,-0.0007519098474774097,-0.002567500911072931,-0.00477288686629046,-0.00045919003381857397,-0.0018583752683811073
2012-01-13,,-0.0011909554080030051,-6.280025240643257e-05,0.006256520928071125,0.009962218101161012,0.0176263832568742
2012-01-16,,0.004221464356230831,0.007782918112589791,0.003626733774509095,-0.0018042923564714044,0.0007339380867569297
2012-01-17,,-0.0006223609872040253,-0.00646956696749607,-0.0011939708978239648,-0.0022620717224362207,0.0007106372531387572
2012-01-18,,-0.005974746786501003,0.0022664477815335753,-0.01119317755118841,-0.01576648922795269,-0.02782804128621186
2012-01-19,,0.01784556589672459,0.00849562139174789,-0.003201905782849241,-0.01800373414186302,-0.000171813202764581
2012-01-20,,0.00019276199921824597,-0.0016282041255456167,-0.00777783387044298,-0.004208245526755039,-0.003014548656818366
2012-01-23,,9.631057685688393e-05,0.0014389430547439449,-0.00379074549279797,-0.009017448674514122,0.004566488774722093
2012-01-24,,-0.003831122700051517,0.0014605358639617845,0.0060065255211385615,-0.0012921403078644867,0.005061272293495034
2012-01-25,,0.0,0.0,0.0,0.0,0.0
2012-01-26,,-0.0003539513635826084,0.007921679946839507,0.00032833577736498566,-0.0138492319754841,-0.011037780851886699
2012-01-27,,-0.00200405250708678,-0.002015731359887846,0.004144152132138668,-0.009673139526305597,-0.008641119541940002
2012-01-30,,-0.004739773228606223,-0.0026145625615115763,0.005981122171513315,0.005538436902257115,0.007214606977717947
2012-01-31,,-0.0055292598716711735,-0.004339227539895872,0.002382871256638463,-0.005440010850609978,-0.0018122025035134937
2012-02-01,,-0.0021254312573480063,-0.009972282681493526,0.00035873823728214266,-0.01990656956458372,-0.017585426396683146
2012-02-02,,0.01938578798356674,0.020373864279315236,0.003415568000599689,-0.013211913481404502,0.0016089899260174733
2012-02-03,,-0.003202160596859801,-0.0035616481348653183,-0.007975150606597052,-0.00712755890219633,-0.00926809516646968
2012-02-06,,0.0007905122974310209,0.004645169489092131,-0.0003225394657583205,-0.0033763692918555577,0.00018088518273403058
2012-02-07,,-0.008231916654225053,0.002798044159198881,-0.0005348954361256483,5.281838983773376e-05,-0.0023506065447118137
2012-02-08,,0.0013921113698075532,-0.0011020951411582043,0.0027494981803299068,0.003963696086160507,0.001829259104542408
2012-02-09,,-0.0030948430986461324,-0.0023013647195663147,-0.005480054775964005,0.00983457222928108,0.003209065509310105
2012-02-10,,0.0079591140681103,-0.0012260221195468865,0.009671762464488797,0.012769674000576641,0.0151172804451296
2012-02-13,,0.0031077833703444854,-0.009156849822209535,-0.0010522924418232991,-0.011419823179500833,-0.01203960500712643
2012-02-14,,0.009532641108515118,0.01666169082657494,0.0025882524276221903,-0.010951627947650233,0.006998100461931156
2012-02-15,,0.01509849410512085,0.004568968098277807,0.004685072496043007,-0.007989858339062949,0.008526970858781258
2012-02-16,,-3.8300139986980133e-05,0.02027434594390897,-0.0036456418015115124,-0.008016188492865416,-0.0018956867004298493
2012-02-17,,-0.0034901256412984564,0.006200121196592019,0.00600935822435083,-0.0013928852699330143,0.0018743781262564154
2012-02-21,,0.0,0.0,0.0,0.0,0.0
2012-02-22,,0.0,0.0,0.0,0.0,0.0
2012-02-23,,0.00039109281666581397,0.0009229522385229777,-0.00021197532622386182,0.004372438231994503,0.005771463470670401
2012-02-24,,-0.003710362337131849,0.0021738302612254777,0.002776327091385416,0.007525407400415856,0.0012760875111063772
2012-02-27,,-0.001306832256517869,-0.007743035312296373,0.005286415877556588,0.007450344895767352,0.009694153213489203
2012-02-28,,0.0064518184717533116,0.007663997799010511,-0.003946555340824602,-0.0005712581774105271,-0.004224869797848762
2012-02-29,,-0.006847755581641295,0.0035515682415321152,-0.0006736926477782122,0.010353336165489328,0.004508534756954774
2012-03-01,,0.1470004052958214,-3.37294972264212e-05,0.14685466169817857,0.1541044899674126,0.16003674269258572
2012-03-02,,-0.00016809584787480427,0.01094108268955039,-0.005379962089045166,-0.0017843102626069968,-0.00948071137823867
2012-03-05,,-0.004804700784572134,-0.00815388854782121,0.0009384201880506199,0.0020419252525890443,0.008113137525749393
2012-03-06,,-0.0024267270757114857,-0.018745650253900716,0.0043215566394917936,0.015057449770063892,0.018199568418974788
2012-03-07,,0.16585909039953206,0.009103651678270354,0.1651104568349557,0.1553026434135112,0.1634811945629512
2012-03-08,,0.008991393273336791,-0.0006909205874307336,-0.004537529556030083,-0.015107543392346469,0.002311757696885037
2012-03-09,,-0.006800981167700681,-0.002988591343876301,0.0018057509571748342,0.014857423302357408,0.001160345166797133
2012-03-12,,-0.0037758164444444556,-0.002234922587485101,-0.0019607214997731156,0.005487486755220295,0.008205189587876714
2012-03-13,,0.0007031743763344159,0.0028792278525211733,-0.0030754197879253424,-0.016533543592365335,-0.028356632652695744
2012-03-14,,-0.00035092948089938253,-0.0061965206527252285,-0.0013560214857994079,0.0005266415606908937,-0.0028174605199284553
2012-03-15,,0.0015160279426100392,-0.00826345094950347,0.005907924705755019,0.0020265504159970747,0.00012839190651922627
2012-03-16,,-0.008389951450017516,-0.006122086360252132,-0.009526594792991488,0.0004824952308032978,-0.0015901199584583193
2012-03-19,,0.14418591608128142,0.002810517617073029,0.14919053568111595,0.14932637046470532,0.15558328466513785
2012-03-20,,0.0032079307410390143,0.00514900759672046,0.0006707693456799221,0.0014762826382417101,0.0037748319683563072
2012-03-21,,0.14976597459790242,0.0032049037268525333,0.15407099622377737,0.15843184189892154,0.1564229929789695
2012-03-22,,0.0017161652962146934,0.0004479956815301744,0.0003587275484880194,0.0012124201374467515,0.007063485388941116
2012-03-23,,-0.0031887397957837457,-0.007588054551687489,0.0015576809022092132,0.00026912178719950023,-0.00467750470451448
2012-03-26,,0.0002356900983045418,0.009199562540905225,-0.007368055372040751,0.0029459471323547374,0.007886382636585188
2012-03-27,,-0.005666696847584799,-0.004764207458811804,-0.0005799818877591347,0.014054734465611885,0.008891217051247152
2012-03-28,,0.003930933489326202,0.003629196598199328,0.0031950853258690005,-0.0026620460628249895,0.010306774322266482
2012-03-29,,0.003985090313988927,0.009082222118769002,0.007634009227077676,-0.0033236404361865817,-0.00013125441169772357
2012-03-30,,0.16005857529932108,-0.0034838503798891524,0.1512922760342568,0.15098981857405822,0.17013133040394238
2012-04-02,,-0.022609733594903016,-0.005824641723090487,-0.013713796434006704,0.006261949432812569,-0.005499097149908561
2012-04-03,,0.00711076975194421,0.0030270167250652583,-0.0012097910011413353,-0.003290891200725932,0.007750810505802436
2012-04-04,,0.010448991154076494,-0.005283806468983,0.007497904048074433,-0.004641386762712252,0.010496013753107951
2012-04-05,,-0.0006125343015146506,0.0005939839507562716,0.0010038099340317964,-0.010920316263944201,0.002013808713250176
2012-04-09,,-0.007170975358608288,-0.005664607447507929,0.001041383989483424,0.0072106177873458846,0.0004707169824434594
2012-04-10,,-0.0013111971045298362,-0.007921854548374905,0.0031245695317697556,0.011396096099350446,0.009311474374048518
2012-04-11,,1.1426994037142674e-05,0.0008390057600879876,-0.006445947474711716,0.005793070589979787,0.0023792849773041245
2012-04-12,,-0.003980554460468211,0.009391835751324929,-0.010900280594689053,-0.0035865164433594755,-0.00427130899124822
2012-04-13,,0.0023676119580240997,-0.00701436395174527,0.0037510815203705087,0.005680987248097746,0.0037107420071251073
2012-04-16,,0.14986745372962948,-0.002986749833262201,0.15179456827019142,0.14714783575322907,0.15174864015053224
