,codigo,fundo,data,cota,variacao,captacao,resgate,patrimonio_liquido,cotistas
2017-03-08,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-03-08,0.9345566999999999,-0.020041530102089002,100000.0,0.0,8110313.94,4
2017-03-09,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-03-09,0.9410662000000001,0.006965334473553001,200000.0,0.0,8366804.87,4
2017-03-10,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-03-10,0.9250905999999999,-0.016976063958094,0.0,0.0,8224769.21,4
2017-03-11,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-03-10,0.9250905999999999,-0.016976063958094,0.0,0.0,8224769.21,4
2017-03-12,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-03-10,0.9250905999999999,-0.016976063958094,0.0,0.0,8224769.21,4
2017-03-13,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-03-13,0.9431543,0.019526411791451,0.0,0.0,8385370.25,4
2017-03-14,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-03-14,0.9344969999999999,-0.009179091904685998,0.0,0.0,8308399.91,4
2017-03-15,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-03-15,0.9541911,0.021074545985701,0.0,0.0,8483495.72,4
2017-03-16,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-03-16,0.9792059000000001,0.026215712974057,0.0,0.0,8705896.52,4
2017-03-17,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-03-17,0.9581714,-0.021481181843368998,0.0,0.0,8518883.55,4
2017-03-18,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-03-17,0.9581714,-0.021481181843368998,0.0,0.0,8518883.55,4
2017-03-19,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-03-17,0.9581714,-0.021481181843368998,0.0,0.0,8518883.55,4
2017-03-20,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-03-20,0.9786468,0.021369245627660998,0.0,0.0,8700925.94,4
2017-03-21,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-03-21,0.9429646999999999,-0.036460651585434,0.0,0.0,8383684.32,4
2017-03-22,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-03-22,0.9397392,-0.00342059464156,0.0,0.0,8355006.56,4
2017-03-23,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-03-23,0.9480395,0.008832556947715,300000.0,0.0,8728803.19,4
2017-03-24,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-03-24,0.9380195,-0.01056917987067,0.0,0.0,8636547.19,4
2017-03-25,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-03-24,0.9380195,-0.01056917987067,0.0,0.0,8636547.19,4
2017-03-26,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-03-24,0.9380195,-0.01056917987067,0.0,0.0,8636547.19,4
2017-03-27,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-03-27,0.9384836999999999,0.0004948724413510001,0.0,0.0,8640820.87,4
2017-03-28,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-03-28,0.9372985,-0.001262888209992,0.0,0.0,8629908.72,4
2017-03-29,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-03-29,0.9457161000000001,0.008980703585890999,300000.0,0.0,9007411.13,4
2017-03-30,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-03-30,0.945694,-2.3368535229439898e-05,0.0,0.0,9007200.77,4
2017-03-31,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-03-31,0.949896,0.004443297726326001,0.0,0.0,9047221.95,4
2017-04-01,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-03-31,0.949896,0.004443297726326001,0.0,0.0,9047221.95,4
2017-04-02,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-03-31,0.949896,0.004443297726326001,0.0,0.0,9047221.95,4
2017-04-03,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-04-03,0.9563530000000001,0.006797586262075,0.0,0.0,9108721.42,4
2017-04-04,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-04-04,0.9653862,0.009445466266116998,0.0,0.0,9194758.02,4
2017-04-05,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-04-05,0.9587142,-0.006911223715442,0.0,0.0,9131210.14,4
2017-04-06,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-04-06,0.9440303,-0.015316243360116999,0.0,0.0,8991355.09,4
2017-04-07,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-04-07,0.9519238000000001,0.008361490092001999,0.0,0.0,9066535.38,4
2017-04-08,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-04-07,0.9519238000000001,0.008361490092001999,0.0,0.0,9066535.38,4
2017-04-09,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-04-07,0.9519238000000001,0.008361490092001999,0.0,0.0,9066535.38,4
2017-04-10,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-04-10,0.9486701999999999,-0.003417920636084,0.0,0.0,9035547.33,4
2017-04-11,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-04-11,0.9466146999999999,-0.0021667171583970007,0.0,0.0,9015969.42,4
2017-04-12,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-04-12,0.9292181999999999,-0.018377593333381,0.0,0.0,8850278.02,4
2017-04-13,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-04-13,0.9155652,-0.014692996757920001,0.0,0.0,8720240.33,4
2017-04-14,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-04-13,0.9155652,-0.014692996757920001,0.0,0.0,8720240.33,4
2017-04-15,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-04-13,0.9155652,-0.014692996757920001,0.0,0.0,8720240.33,4
2017-04-16,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-04-13,0.9155652,-0.014692996757920001,0.0,0.0,8720240.33,4
2017-04-17,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-04-17,0.9283425,0.013955641826492,0.0,0.0,8841937.1,4
2017-04-18,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-04-18,0.9294564000000001,0.00119988043206,0.0,0.0,8852546.68,4
2017-04-19,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-04-19,0.9353654,0.006357479490161999,0.0,0.0,8908826.26,4
2017-04-20,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-04-20,0.9577226999999999,0.023902209767433995,0.0,0.0,9121766.68,4
2017-04-21,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-04-20,0.9577226999999999,0.023902209767433995,0.0,0.0,9121766.68,4
2017-04-22,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-04-20,0.9577226999999999,0.023902209767433995,0.0,0.0,9121766.68,4
2017-04-23,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-04-20,0.9577226999999999,0.023902209767433995,0.0,0.0,9121766.68,4
2017-04-24,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-04-24,0.9619324,0.004395531190813,0.0,0.0,9161861.82,4
2017-04-25,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-04-25,0.9661526,0.004387210577375,0.0,0.0,9202056.77,4
2017-04-26,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-04-26,0.9657861999999999,-0.00037923615793199997,0.0,0.0,9198567.48,4
2017-04-27,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-04-27,0.9708684000000001,0.005262241270375999,100000.0,0.0,9346972.68,4
2017-04-28,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-04-28,0.9810370999999999,0.010473819108748,0.0,0.0,9444870.57,4
2017-04-29,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-04-28,0.9810370999999999,0.010473819108748,0.0,0.0,9444870.57,4
2017-04-30,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-04-28,0.9810370999999999,0.010473819108748,0.0,0.0,9444870.57,4
2017-05-01,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-04-28,0.9810370999999999,0.010473819108748,0.0,0.0,9444870.57,4
2017-05-02,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-02,0.9967833,0.016050565264046,0.0,0.0,9596466.06,4
2017-05-03,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-03,0.9921439000000001,-0.004654371717504001,150000.0,0.0,9701801.3,4
2017-05-04,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-04,0.9785579,-0.013693578119061,0.0,0.0,9568948.25,4
2017-05-05,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-05,1.0040469,0.026047513386791,0.0,0.0,9818196.31,4
2017-05-06,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-05,1.0040469,0.026047513386791,0.0,0.0,9818196.31,4
2017-05-07,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-05,1.0040469,0.026047513386791,0.0,0.0,9818196.31,4
2017-05-08,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-08,1.0053415,0.001289381999984,0.0,0.0,9830854.81,4
2017-05-09,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-09,1.0248218,0.019376798829055,0.0,0.0,10021346.23,4
2017-05-10,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-10,1.0361369,0.011041041476674,0.0,0.0,10131991.87,4
2017-05-11,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-11,1.0228629999999999,-0.012810951911857,0.0,0.0,10002191.52,4
2017-05-12,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-12,1.0264636999999999,0.003520217272499,0.0,0.0,10037401.13,4
2017-05-13,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-12,1.0264636999999999,0.003520217272499,0.0,0.0,10037401.13,4
2017-05-14,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-12,1.0264636999999999,0.003520217272499,0.0,0.0,10037401.13,4
2017-05-15,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-15,1.0339822,0.007324662333406999,380000.0,0.0,10490921.95,4
2017-05-16,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-16,1.0478645,0.01342605317577,0.0,0.0,10631773.91,4
2017-05-17,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-17,1.0303698000000001,-0.016695574666381,0.0,0.0,10454270.09,4
2017-05-18,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-18,0.9431268,-0.084671542197762,0.0,0.0,9569090.49,4
2017-05-19,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-19,0.9838456,0.043174258222754,0.0,0.0,9982229.59,4
2017-05-20,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-19,0.9838456,0.043174258222754,0.0,0.0,9982229.59,4
2017-05-21,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-19,0.9838456,0.043174258222754,0.0,0.0,9982229.59,4
2017-05-22,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-22,0.9622674999999999,-0.02193240484076,0.0,0.0,9763295.37,4
2017-05-23,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-23,0.9863386000000001,0.025014977643949998,0.0,0.0,10007523.73,4
2017-05-24,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-24,0.9918555,0.005593312479101999,0.0,0.0,10063498.84,4
2017-05-25,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-25,0.9937238000000002,0.001883641316704,0.0,0.0,10082454.57,4
2017-05-26,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-26,0.9994875,0.005800102603963,0.0,0.0,10140934.04,4
2017-05-27,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-26,0.9994875,0.005800102603963,0.0,0.0,10140934.04,4
2017-05-28,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-26,0.9994875,0.005800102603963,0.0,0.0,10140934.04,4
2017-05-29,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-29,1.0029748,0.0034890881576809998,0.0,0.0,10176316.35,4
2017-05-30,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-30,1.0046253,0.001645604655272,0.0,0.0,10193062.71,4
2017-05-31,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-05-31,0.993381,-0.011192531185508,0.0,0.0,10078976.56,4
2017-06-01,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-01,0.987345,-0.006076218490186,0.0,0.0,10017734.15,4
2017-06-02,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-02,0.9837254000000001,-0.0036659931432279995,0.0,0.0,9981009.3,4
2017-06-03,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-02,0.9837254000000001,-0.0036659931432279995,0.0,0.0,9981009.3,4
2017-06-04,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-02,0.9837254000000001,-0.0036659931432279995,0.0,0.0,9981009.3,4
2017-06-05,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-05,0.9836796,-4.6557708075822796e-05,0.0,0.0,9980545.22,4
2017-06-06,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-06,0.9845060999999999,0.000840212605812,0.0,0.0,9988930.84,4
2017-06-07,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-07,0.9976825,0.013383766743548001,0.0,0.0,10122620.49,4
2017-06-08,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-08,0.9945395,-0.003150300822155,0.0,0.0,10090730.48,4
2017-06-09,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-09,0.9900110000000001,-0.004553363642168001,0.0,0.0,10044784.51,4
2017-06-10,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-09,0.9900110000000001,-0.004553363642168001,0.0,0.0,10044784.51,4
2017-06-11,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-09,0.9900110000000001,-0.004553363642168001,0.0,0.0,10044784.51,4
2017-06-12,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-12,0.9884391,-0.001587760135998,0.0,0.0,10028835.49,4
2017-06-13,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-13,0.9869646999999999,-0.0014916447558579998,720000.0,0.0,10733876.23,4
2017-06-14,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-14,0.9867091999999998,-0.000258874506859,0.0,0.0,10731097.49,4
2017-06-15,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-14,0.9867091999999998,-0.000258874506859,0.0,0.0,10731097.49,4
2017-06-16,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-16,0.9921046999999998,0.0054681764394209995,0.0,0.0,10789777.12,4
2017-06-17,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-16,0.9921046999999998,0.0054681764394209995,0.0,0.0,10789777.12,4
2017-06-18,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-16,0.9921046999999998,0.0054681764394209995,0.0,0.0,10789777.12,4
2017-06-19,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-19,0.9928026,0.00070345398021,0.0,0.0,10797367.28,4
2017-06-20,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-20,0.9835443000000001,-0.009325418769048001,0.0,0.0,10696676.76,4
2017-06-21,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-21,0.9842681000000001,0.0007359099127510001,0.0,0.0,10704548.39,4
2017-06-22,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-22,0.9820633,-0.002240040086639,0.0,0.0,10680570.38,4
2017-06-23,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-23,0.9827713,0.0007209311253160002,0.0,0.0,10688269.56,4
2017-06-24,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-23,0.9827713,0.0007209311253160002,0.0,0.0,10688269.56,4
2017-06-25,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-23,0.9827713,0.0007209311253160002,0.0,0.0,10688269.56,4
2017-06-26,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-26,0.9889606,0.006297802957819,0.0,0.0,10755582.57,4
2017-06-27,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-27,0.9881466,-0.0008230863797809999,0.0,0.0,10746729.91,4
2017-06-28,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-28,0.9879196,-0.000229722998591,0.0,0.0,10744261.43,4
2017-06-29,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-29,0.9840996,-0.0038667114206460003,0.0,0.0,10702716.39,4
2017-06-30,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-30,0.9979309000000001,0.014054776569363998,0.0,0.0,10853140.15,4
2017-07-01,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-30,0.9979309000000001,0.014054776569363998,0.0,0.0,10853140.15,4
2017-07-02,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-06-30,0.9979309000000001,0.014054776569363998,0.0,0.0,10853140.15,4
2017-07-03,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-07-03,1.0026279,0.004706738713071,0.0,0.0,10904223.59,4
2017-07-04,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-07-04,1.0069226,0.004283443538725,0.0,0.0,10950931.45,4
2017-07-05,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-07-05,1.0067906999999998,-0.000130993186567,0.0,0.0,10949496.46,4
2017-07-06,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-07-06,1.0012048,-0.005548223677473001,0.0,0.0,10888746.78,4
2017-07-07,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-07-07,1.0176318000000002,0.016407232566203998,30000.0,0.0,11097400.22,4
2017-07-08,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-07-07,1.0176318000000002,0.016407232566203998,30000.0,0.0,11097400.22,4
2017-07-09,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-07-07,1.0176318000000002,0.016407232566203998,30000.0,0.0,11097400.22,4
2017-07-10,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-07-10,1.0363325,0.01837668594869,0.0,0.0,11301333.6,4
2017-07-11,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-07-11,1.0402783000000002,0.003807465268145,0.0,0.0,11344363.62,4
2017-07-12,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-07-12,1.0696444,0.028229080621983996,0.0,0.0,11664604.78,4
2017-07-13,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-07-13,1.0703326000000002,0.000643391392504,0.0,0.0,11672109.24,4
2017-07-14,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-07-14,1.096308,0.024268531108927998,0.0,0.0,11955374.12,4
2017-07-15,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-07-14,1.096308,0.024268531108927998,0.0,0.0,11955374.12,4
2017-07-16,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-07-14,1.096308,0.024268531108927998,0.0,0.0,11955374.12,4
2017-07-17,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-07-17,1.1066562,0.009439135717334998,2000000.0,0.0,14068222.04,4
2017-07-18,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-07-18,1.1204729,0.012485087961374,2650000.0,0.0,16893864.96,4
2017-07-19,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-07-19,1.121782,0.0011683459724910002,0.0,0.0,16913602.94,4
2017-07-20,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-07-20,1.1255943000000002,0.0033984321374379996,0.0,0.0,16971082.4,4
2017-07-21,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-07-21,1.1133473,-0.010880474430263,1000000.0,0.0,17786430.09,5
2017-07-22,36893,ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES,2017-07-21,1.1133473,-0.010880474430263,1000000.0,0.0,17786430.09,5
