,codigo,fundo,data,cota,variacao,captacao,resgate,patrimonio_liquido,cotistas
2005-03-21,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-03-21,88.836354968,-0.010767215409166,0.0,167965.11,533979198.18,584
2005-03-22,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-03-22,88.105748077,-0.008224188073263,0.0,0.0,529587652.83,584
2005-03-23,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-03-23,86.075729487,-0.023040705451202,0.0,5722.08,517379855.92,584
2005-03-24,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-03-24,86.70335274799999,0.007291524158326,0.0,0.0,521152343.64,584
2005-03-25,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-03-24,86.70335274799999,0.007291524158326,0.0,0.0,521152343.64,584
2005-03-26,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-03-24,86.70335274799999,0.007291524158326,0.0,0.0,521152343.64,584
2005-03-27,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-03-24,86.70335274799999,0.007291524158326,0.0,0.0,521152343.64,584
2005-03-28,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-03-28,85.86916772,-0.009621139224276,0.0,0.0,516138264.38,584
2005-03-29,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-03-29,84.456322091,-0.016453468299669,0.0,0.0,507645999.81,584
2005-03-30,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-03-30,84.125640952,-0.003915410129318,0.0,5732.9,505619561.24,584
2005-03-31,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-03-31,85.20859986800001,0.012873113402106999,0.0,0.0,512128459.19,584
2005-04-01,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-01,85.280926773,0.0008488216578150001,0.0,0.0,512563164.92,584
2005-04-02,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-01,85.280926773,0.0008488216578150001,0.0,0.0,512563164.92,584
2005-04-03,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-01,85.280926773,0.0008488216578150001,0.0,0.0,512563164.92,584
2005-04-04,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-04,84.008305981,-0.014922689517522,0.0,600000.0,504312376.83,583
2005-04-05,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-05,83.835833674,-0.002053038744038,0.0,0.0,502717903.69,583
2005-04-06,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-06,82.72273896,-0.013277075746969002,0.0,0.0,496043280.01,583
2005-04-07,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-07,82.436038583,-0.0034657988916279997,0.0,0.0,494324093.76,583
2005-04-08,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-08,82.60343309699999,0.002030598714802,0.0,0.0,495327867.63,583
2005-04-09,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-08,82.60343309699999,0.002030598714802,0.0,0.0,495327867.63,583
2005-04-10,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-08,82.60343309699999,0.002030598714802,0.0,0.0,495327867.63,583
2005-04-11,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-11,81.944170022,-0.007981061443607,0.0,536247.57,490836299.18,583
2005-04-12,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-12,81.328332233,-0.007515333779507,0.0,0.0,487147500.56,583
2005-04-13,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-13,81.340657668,0.00015155155235100002,0.0,0.0,487221328.52,583
2005-04-14,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-14,79.237953408,-0.025850593298402,0.0,0.0,474626368.11,583
2005-04-15,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-15,77.782203212,-0.018371880309733,0.0,0.0,465906589.28,583
2005-04-16,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-15,77.782203212,-0.018371880309733,0.0,0.0,465906589.28,583
2005-04-17,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-15,77.782203212,-0.018371880309733,0.0,0.0,465906589.28,583
2005-04-18,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-18,77.697204899,-0.001092773275763,0.0,242209.45,465154454.67,582
2005-04-19,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-19,79.293192959,0.020541125798215,0.0,0.0,474709250.84,582
2005-04-20,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-20,79.068106911,-0.0028386553700309996,0.0,0.0,473361714.88,582
2005-04-21,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-20,79.068106911,-0.0028386553700309996,0.0,0.0,473361714.88,582
2005-04-22,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-22,78.765005698,-0.0038334193752879997,0.0,0.0,471547120.91,582
2005-04-23,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-22,78.765005698,-0.0038334193752879997,0.0,0.0,471547120.91,582
2005-04-24,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-22,78.765005698,-0.0038334193752879997,0.0,0.0,471547120.91,582
2005-04-25,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-25,78.925225716,0.0020341523063470003,0.0,329364.95,472175958.76,582
2005-04-26,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-26,79.630775027,0.008939465229263999,0.0,0.0,476396959.33,582
2005-04-27,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-27,79.194962784,-0.0054729122359070004,0.0,131877.06,473655852.1,582
2005-04-28,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-28,77.97332328600001,-0.015425722230995002,0.0,0.0,466349368.49,582
2005-04-29,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-29,77.985499696,0.000156161229083,0.0,0.0,466422194.18,582
2005-04-30,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-29,77.985499696,0.000156161229083,0.0,0.0,466422194.18,582
2005-05-01,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-04-29,77.985499696,0.000156161229083,0.0,0.0,466422194.18,582
2005-05-02,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-02,77.799495973,-0.0023851065098649997,0.0,0.0,465309727.57,582
2005-05-03,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-03,78.29777295,0.0064046298856860005,0.0,0.0,468289864.16,582
2005-05-04,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-04,79.726050337,0.018241609348354,0.0,0.0,476832224.92,582
2005-05-05,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-05,79.890774996,0.00206613344451,0.0,0.0,477817423.93,582
2005-05-06,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-06,79.938096832,0.00059233166786,0.0,0.0,478100450.32,582
2005-05-07,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-06,79.938096832,0.00059233166786,0.0,0.0,478100450.32,582
2005-05-08,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-06,79.938096832,0.00059233166786,0.0,0.0,478100450.32,582
2005-05-09,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-09,80.28020329600001,0.0042796423427359995,0.0,200000.0,479946549.25,582
2005-05-10,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-10,79.215046595,-0.013267987091071999,0.0,0.0,473578624.63,582
2005-05-11,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-11,77.932062486,-0.016196217311586,0.0,108055.19,465800387.12,582
2005-05-12,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-12,76.841403922,-0.013994991653095,0.0,0.0,459281514.59,582
2005-05-13,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-13,75.73293734800001,-0.014425381596687001,0.0,0.0,452656203.48,582
2005-05-14,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-13,75.73293734800001,-0.014425381596687001,0.0,0.0,452656203.48,582
2005-05-15,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-13,75.73293734800001,-0.014425381596687001,0.0,0.0,452656203.48,582
2005-05-16,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-16,76.16478467399999,0.005702239225393001,0.0,31557.13,455205778.88,580
2005-05-17,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-17,76.591758563,0.005605922616699,0.0,51924.55,457705702.7,579
2005-05-18,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-18,78.09150452600001,0.019581035755517,0.0,504061.34,466163993.09,578
2005-05-19,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-19,77.621473623,-0.006018976146675,0.0,0.0,463358163.13,578
2005-05-20,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-20,77.27399832,-0.004476535767507999,0.0,0.0,461283923.74,578
2005-05-21,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-20,77.27399832,-0.004476535767507999,0.0,0.0,461283923.74,578
2005-05-22,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-20,77.27399832,-0.004476535767507999,0.0,0.0,461283923.74,578
2005-05-23,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-23,76.84327115100001,-0.005574024618426999,0.0,623420.8,458089294.99,577
2005-05-24,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-24,76.652510721,-0.0024824610814019998,0.0,0.0,456952106.14,577
2005-05-25,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-25,77.084033055,0.005629591646002,0.0,1181333.53,458342043.35,576
2005-05-26,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-25,77.084033055,0.005629591646002,0.0,1181333.53,458342043.35,576
2005-05-27,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-27,78.10041900899999,0.013185427821022,0.0,0.0,464385479.28,576
2005-05-28,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-27,78.10041900899999,0.013185427821022,0.0,0.0,464385479.28,576
2005-05-29,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-27,78.10041900899999,0.013185427821022,0.0,0.0,464385479.28,576
2005-05-30,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-30,78.695699447,0.007621987763361,0.0,0.0,467925019.72,576
2005-05-31,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-05-31,78.542739585,-0.001943687686555,0.0,20000.0,466995519.62,576
2005-06-01,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-01,79.571779991,0.013101661737764,0.0,465616.7,472647484.13,576
2005-06-02,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-02,81.116745125,0.019415993134435,0.0,0.0,481824404.44,576
2005-06-03,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-03,81.34508803199999,0.00281499099413,0.0,0.0,483180735.8,576
2005-06-04,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-03,81.34508803199999,0.00281499099413,0.0,0.0,483180735.8,576
2005-06-05,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-03,81.34508803199999,0.00281499099413,0.0,0.0,483180735.8,576
2005-06-06,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-06,79.54914396699999,-0.022078088652305,0.0,1063811.65,471432446.66,576
2005-06-07,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-07,79.30928862,-0.00301518451411,0.0,0.0,470010990.85,576
2005-06-08,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-08,78.846121286,-0.005840013724234001,0.0,0.0,467266120.21,576
2005-06-09,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-09,77.334690255,-0.019169377089807,0.0,0.0,458308919.75,576
2005-06-10,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-10,77.842323845,0.006564112280351001,0.0,0.0,461317310.96,576
2005-06-11,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-10,77.842323845,0.006564112280351001,0.0,0.0,461317310.96,576
2005-06-12,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-10,77.842323845,0.006564112280351001,0.0,0.0,461317310.96,576
2005-06-13,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-13,78.86716894899999,0.013165654021848999,0.0,994313.81,466395253.48,576
2005-06-14,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-14,78.809596964,-0.0007299867076150001,0.0,0.0,466054791.15,576
2005-06-15,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-15,79.133639668,0.004111716294502,0.0,0.0,467971076.23,576
2005-06-16,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-16,81.208191917,0.026215807306522006,0.0,0.0,480239315.79,576
2005-06-17,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-17,81.575165076,0.004518917985209001,0.0,0.0,482409477.87,576
2005-06-18,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-17,81.575165076,0.004518917985209001,0.0,0.0,482409477.87,576
2005-06-19,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-17,81.575165076,0.004518917985209001,0.0,0.0,482409477.87,576
2005-06-20,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-20,81.053980397,-0.006389011637481,0.0,321700.3,479001528.99,572
2005-06-21,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-21,80.23905643100001,-0.010054089410644002,0.0,0.0,474185604.79,567
2005-06-22,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-22,79.578929865,-0.00822699811491,0.0,0.0,470284480.71,572
2005-06-23,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-23,79.210138895,-0.004634279081481001,0.0,0.0,468105051.18,572
2005-06-24,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-24,78.109909772,-0.013890003708470001,0.0,0.0,461603070.28,572
2005-06-25,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-24,78.109909772,-0.013890003708470001,0.0,0.0,461603070.28,572
2005-06-26,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-24,78.109909772,-0.013890003708470001,0.0,0.0,461603070.28,572
2005-06-27,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-27,78.313581306,0.002607499286512,0.0,0.0,462806699.96,572
2005-06-28,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-28,79.09449184399999,0.009971585068351,0.0,0.0,467421616.34,572
2005-06-29,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-29,79.18995141,0.0012069053580660001,0.0,0.0,467985749.99,572
2005-06-30,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-06-30,79.17668942899999,-0.00016747050306099997,0.0,0.0,467907376.18,572
2005-07-01,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-01,79.620199014,0.005601517166207,0.0,0.0,470528367.38,572
2005-07-02,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-01,79.620199014,0.005601517166207,0.0,0.0,470528367.38,572
2005-07-03,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-01,79.620199014,0.005601517166207,0.0,0.0,470528367.38,572
2005-07-04,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-04,79.18597071399999,-0.005453745473854001,0.0,1308558.4,466652194.29,571
2005-07-05,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-05,78.85934223,-0.004124827681657,0.0,0.0,464727334.4,571
2005-07-06,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-06,78.197151178,-0.008397116096514,0.0,0.0,460824965.02,571
2005-07-07,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-07,78.363229325,0.002123838841929,0.0,0.0,461803682.98,571
2005-07-08,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-08,78.33119111,-0.000408842454248,0.0,0.0,461614878.03,571
2005-07-09,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-08,78.33119111,-0.000408842454248,0.0,0.0,461614878.03,571
2005-07-10,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-08,78.33119111,-0.000408842454248,0.0,0.0,461614878.03,571
2005-07-11,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-11,79.380819155,0.013399873410913,0.0,387739.53,467411785.88,569
2005-07-12,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-12,80.590086259,0.015233744333613,0.0,3833583.52,470659543.38,568
2005-07-13,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-13,81.70710981,0.013860557828541,0.0,950567.67,476231471.62,567
2005-07-14,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-14,82.08642182199999,0.004642337893019001,0.0,0.0,478442299.03,567
2005-07-15,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-15,81.04028719,-0.012744307874310001,0.0,0.0,472344883.07,567
2005-07-16,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-15,81.04028719,-0.012744307874310001,0.0,0.0,472344883.07,567
2005-07-17,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-15,81.04028719,-0.012744307874310001,0.0,0.0,472344883.07,567
2005-07-18,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-18,80.990005715,-0.000620450355539,0.0,249470.09,471800679.16,567
2005-07-19,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-19,80.992617097,3.22432623254265e-05,0.0,56899.42,471758955.26,567
2005-07-20,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-20,81.932578409,0.011605518449593,0.0,0.0,477233962.52,567
2005-07-21,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-21,82.906580695,0.011887851022311,0.0,0.0,482907248.77,567
2005-07-22,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-22,82.53456996,-0.0044871074392579995,0.0,0.0,480740392.06,567
2005-07-23,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-22,82.53456996,-0.0044871074392579995,0.0,0.0,480740392.06,567
2005-07-24,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-22,82.53456996,-0.0044871074392579995,0.0,0.0,480740392.06,567
2005-07-25,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-25,80.502445427,-0.024621495380480002,0.0,0.0,468903844.72,567
2005-07-26,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-26,80.56687178,0.0008003030548730001,0.0,0.0,469279109.9,567
2005-07-27,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-27,81.773440687,0.014975992989957,0.0,190000.0,476116128.75,567
2005-07-28,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-28,83.786702105,0.024619991541092998,0.0,0.0,487838103.81,567
2005-07-29,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-29,84.16947773300001,0.004568453207769,0.0,0.0,490066769.36,567
2005-07-30,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-29,84.16947773300001,0.004568453207769,0.0,0.0,490066769.36,567
2005-07-31,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-07-29,84.16947773300001,0.004568453207769,0.0,0.0,490066769.36,567
2005-08-01,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-08-01,83.900184661,-0.003199414790885,0.0,0.0,488498842.49,567
2005-08-02,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-08-02,85.230571306,0.015856778508599,0.0,392099.42,495851031.11,565
2005-08-03,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-08-03,86.40537609799999,0.013783842745604999,0.0,347172.54,502337506.74,564
2005-08-04,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-08-04,85.759160204,-0.007478885263656001,0.0,0.0,498580582.16,564
2005-08-05,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-08-05,85.922111984,0.0019001093249089997,0.0,0.0,499527939.77,564
2005-08-06,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-08-05,85.922111984,0.0019001093249089997,0.0,0.0,499527939.77,564
2005-08-07,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-08-05,85.922111984,0.0019001093249089997,0.0,0.0,499527939.77,564
2005-08-08,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-08-08,86.52126040200001,0.0069731574814119995,0.0,29874.31,502981000.78,563
2005-08-09,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-08-09,86.643999742,0.001418603236126,0.0,612243.57,503082276.27,562
2005-08-10,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-08-10,87.078174605,0.005011020547214001,0.0,0.0,505603231.89,562
2005-08-11,25208,DYNAMO COUGAR FUNDO DE INVESTIMENTO EM AÇÕES,2005-08-11,86.477197402,-0.006901582465711,0.0,0.0,502113769.49,562
