,codigo_cvm,ticker,sector_id,data_referencia,demonstrativo_id,nome_demonstrativo,ativos,receita,custos,ROE,ROA,depreciacao,wc,capex
3177,3115,CSAB4,3,2011-09-30,5512,itr,405781,10247,-2747,0.193555,0.0804959,3270000.0,25458000.0,14908000.0
3178,3115,CSAB4,3,2011-09-30,5512,itr,405781,10247,-1463,0.193555,0.0804959,3270000.0,25458000.0,14908000.0
3179,3115,CSAB4,3,2011-09-30,5512,itr,405781,10247,0,0.193555,0.0804959,3270000.0,25458000.0,14908000.0
3180,3115,CSAB4,3,2011-09-30,5512,itr,405781,10247,0,0.193555,0.0804959,3270000.0,25458000.0,14908000.0
3181,3115,CSAB4,3,2011-09-30,5512,itr,405781,10247,0,0.193555,0.0804959,3270000.0,25458000.0,14908000.0
3182,3115,CSAB4,3,2011-09-30,5512,itr,405781,10247,0,0.193555,0.0804959,3270000.0,25458000.0,14908000.0
3183,3115,CSAB4,3,2011-09-30,5512,itr,405781,10247,0,0.193555,0.0804959,3270000.0,25458000.0,14908000.0
3184,3115,CSAB4,3,2011-09-30,5512,itr,405781,10247,0,0.193555,0.0804959,3270000.0,25458000.0,14908000.0
3185,3115,CSAB4,3,2011-09-30,5512,itr,405781,10247,0,0.193555,0.0804959,3270000.0,25458000.0,14908000.0
3186,3115,CSAB4,3,2011-09-30,5512,itr,405781,10247,0,0.193555,0.0804959,3270000.0,25458000.0,14908000.0
3187,3115,CSAB4,3,2011-09-30,5512,itr,405781,10247,0,0.193555,0.0804959,3270000.0,25458000.0,14908000.0
3188,3115,CSAB4,3,2011-09-30,5512,itr,405781,10247,0,0.193555,0.0804959,3270000.0,25458000.0,14908000.0
3189,3115,CSAB4,3,2011-09-30,5512,itr,405781,10247,0,0.193555,0.0804959,3270000.0,25458000.0,14908000.0
3190,3115,CSAB4,3,2011-09-30,5512,itr,405781,10247,0,0.193555,0.0804959,3270000.0,25458000.0,14908000.0
3191,3115,CSAB3,3,2011-12-31,5529,dfp,414235,62845,-52942,0.162785,0.0689084,3270000.0,25458000.0,14908000.0
3192,3115,CSAB3,3,2011-12-31,5529,dfp,414235,62845,-52942,0.162785,0.0689084,3270000.0,25458000.0,14908000.0
3193,3115,CSAB3,3,2011-12-31,5529,dfp,414235,62845,-30074,0.162785,0.0689084,3270000.0,25458000.0,14908000.0
3194,3115,CSAB3,3,2011-12-31,5529,dfp,414235,62845,-12077,0.162785,0.0689084,3270000.0,25458000.0,14908000.0
3195,3115,CSAB3,3,2011-12-31,5529,dfp,414235,62845,-10791,0.162785,0.0689084,3270000.0,25458000.0,14908000.0
3196,3115,CSAB3,3,2011-12-31,5529,dfp,414235,62845,0,0.162785,0.0689084,3270000.0,25458000.0,14908000.0
3197,3115,CSAB3,3,2011-12-31,5529,dfp,414235,62845,0,0.162785,0.0689084,3270000.0,25458000.0,14908000.0
3198,3115,CSAB3,3,2011-12-31,5529,dfp,414235,62845,0,0.162785,0.0689084,3270000.0,25458000.0,14908000.0
3199,3115,CSAB3,3,2011-12-31,5529,dfp,414235,62845,0,0.162785,0.0689084,3270000.0,25458000.0,14908000.0
3200,3115,CSAB3,3,2011-12-31,5529,dfp,414235,62845,0,0.162785,0.0689084,3270000.0,25458000.0,14908000.0
3201,3115,CSAB3,3,2011-12-31,5529,dfp,414235,62845,0,0.162785,0.0689084,3270000.0,25458000.0,14908000.0
3202,3115,CSAB3,3,2011-12-31,5529,dfp,414235,62845,0,0.162785,0.0689084,3270000.0,25458000.0,14908000.0
3203,3115,CSAB3,3,2011-12-31,5529,dfp,414235,62845,0,0.162785,0.0689084,3270000.0,25458000.0,14908000.0
3204,3115,CSAB3,3,2011-12-31,5529,dfp,414235,62845,0,0.162785,0.0689084,3270000.0,25458000.0,14908000.0
3205,3115,CSAB3,3,2011-12-31,5529,dfp,414235,62845,0,0.162785,0.0689084,3270000.0,25458000.0,14908000.0
3206,3115,CSAB3,3,2011-12-31,5529,dfp,414235,62845,0,0.162785,0.0689084,3270000.0,25458000.0,14908000.0
3207,3115,CSAB3,3,2011-12-31,5529,dfp,414235,62845,0,0.162785,0.0689084,3270000.0,25458000.0,14908000.0
3208,3115,CSAB4,3,2011-12-31,5529,dfp,414235,62845,-52942,0.162785,0.0689084,3308000.0,10301000.0,12036000.0
3209,3115,CSAB4,3,2011-12-31,5529,dfp,414235,62845,-52942,0.162785,0.0689084,3308000.0,10301000.0,12036000.0
3210,3115,CSAB4,3,2011-12-31,5529,dfp,414235,62845,-30074,0.162785,0.0689084,3308000.0,10301000.0,12036000.0
3211,3115,CSAB4,3,2011-12-31,5529,dfp,414235,62845,-12077,0.162785,0.0689084,3308000.0,10301000.0,12036000.0
3212,3115,CSAB4,3,2011-12-31,5529,dfp,414235,62845,-10791,0.162785,0.0689084,3308000.0,10301000.0,12036000.0
3213,3115,CSAB4,3,2011-12-31,5529,dfp,414235,62845,0,0.162785,0.0689084,3308000.0,10301000.0,12036000.0
3214,3115,CSAB4,3,2011-12-31,5529,dfp,414235,62845,0,0.162785,0.0689084,3308000.0,10301000.0,12036000.0
3215,3115,CSAB4,3,2011-12-31,5529,dfp,414235,62845,0,0.162785,0.0689084,3308000.0,10301000.0,12036000.0
3216,3115,CSAB4,3,2011-12-31,5529,dfp,414235,62845,0,0.162785,0.0689084,3308000.0,10301000.0,12036000.0
3217,3115,CSAB4,3,2011-12-31,5529,dfp,414235,62845,0,0.162785,0.0689084,3308000.0,10301000.0,12036000.0
3218,3115,CSAB4,3,2011-12-31,5529,dfp,414235,62845,0,0.162785,0.0689084,3308000.0,10301000.0,12036000.0
3219,3115,CSAB4,3,2011-12-31,5529,dfp,414235,62845,0,0.162785,0.0689084,3308000.0,10301000.0,12036000.0
3220,3115,CSAB4,3,2011-12-31,5529,dfp,414235,62845,0,0.162785,0.0689084,3308000.0,10301000.0,12036000.0
3221,3115,CSAB4,3,2011-12-31,5529,dfp,414235,62845,0,0.162785,0.0689084,3308000.0,10301000.0,12036000.0
3222,3115,CSAB4,3,2011-12-31,5529,dfp,414235,62845,0,0.162785,0.0689084,3308000.0,10301000.0,12036000.0
3223,3115,CSAB4,3,2011-12-31,5529,dfp,414235,62845,0,0.162785,0.0689084,3308000.0,10301000.0,12036000.0
3224,3115,CSAB4,3,2011-12-31,5529,dfp,414235,62845,0,0.162785,0.0689084,3308000.0,10301000.0,12036000.0
3225,3115,CSAB3,3,2012-03-31,5549,itr,419225,20406,-19565,0.151345,0.0644686,3308000.0,10301000.0,12036000.0
3226,3115,CSAB3,3,2012-03-31,5549,itr,419225,20406,-19565,0.151345,0.0644686,3308000.0,10301000.0,12036000.0
3227,3115,CSAB3,3,2012-03-31,5549,itr,419225,20406,-13631,0.151345,0.0644686,3308000.0,10301000.0,12036000.0
3228,3115,CSAB3,3,2012-03-31,5549,itr,419225,20406,-3774,0.151345,0.0644686,3308000.0,10301000.0,12036000.0
3229,3115,CSAB3,3,2012-03-31,5549,itr,419225,20406,-2160,0.151345,0.0644686,3308000.0,10301000.0,12036000.0
3230,3115,CSAB3,3,2012-03-31,5549,itr,419225,20406,0,0.151345,0.0644686,3308000.0,10301000.0,12036000.0
3231,3115,CSAB3,3,2012-03-31,5549,itr,419225,20406,0,0.151345,0.0644686,3308000.0,10301000.0,12036000.0
3232,3115,CSAB3,3,2012-03-31,5549,itr,419225,20406,0,0.151345,0.0644686,3308000.0,10301000.0,12036000.0
3233,3115,CSAB3,3,2012-03-31,5549,itr,419225,20406,0,0.151345,0.0644686,3308000.0,10301000.0,12036000.0
3234,3115,CSAB3,3,2012-03-31,5549,itr,419225,20406,0,0.151345,0.0644686,3308000.0,10301000.0,12036000.0
3235,3115,CSAB3,3,2012-03-31,5549,itr,419225,20406,0,0.151345,0.0644686,3308000.0,10301000.0,12036000.0
3236,3115,CSAB3,3,2012-03-31,5549,itr,419225,20406,0,0.151345,0.0644686,3308000.0,10301000.0,12036000.0
3237,3115,CSAB3,3,2012-03-31,5549,itr,419225,20406,0,0.151345,0.0644686,3308000.0,10301000.0,12036000.0
3238,3115,CSAB3,3,2012-03-31,5549,itr,419225,20406,0,0.151345,0.0644686,3308000.0,10301000.0,12036000.0
3239,3115,CSAB3,3,2012-03-31,5549,itr,419225,20406,0,0.151345,0.0644686,3308000.0,10301000.0,12036000.0
3240,3115,CSAB3,3,2012-03-31,5549,itr,419225,20406,0,0.151345,0.0644686,3308000.0,10301000.0,12036000.0
3241,3115,CSAB3,3,2012-03-31,5549,itr,419225,20406,0,0.151345,0.0644686,3308000.0,10301000.0,12036000.0
3242,3115,CSAB4,3,2012-03-31,5549,itr,419225,20406,-19565,0.151345,0.0644686,3402000.0,3809000.0,7242000.0
3243,3115,CSAB4,3,2012-03-31,5549,itr,419225,20406,-19565,0.151345,0.0644686,3402000.0,3809000.0,7242000.0
3244,3115,CSAB4,3,2012-03-31,5549,itr,419225,20406,-13631,0.151345,0.0644686,3402000.0,3809000.0,7242000.0
3245,3115,CSAB4,3,2012-03-31,5549,itr,419225,20406,-3774,0.151345,0.0644686,3402000.0,3809000.0,7242000.0
3246,3115,CSAB4,3,2012-03-31,5549,itr,419225,20406,-2160,0.151345,0.0644686,3402000.0,3809000.0,7242000.0
3247,3115,CSAB4,3,2012-03-31,5549,itr,419225,20406,0,0.151345,0.0644686,3402000.0,3809000.0,7242000.0
3248,3115,CSAB4,3,2012-03-31,5549,itr,419225,20406,0,0.151345,0.0644686,3402000.0,3809000.0,7242000.0
3249,3115,CSAB4,3,2012-03-31,5549,itr,419225,20406,0,0.151345,0.0644686,3402000.0,3809000.0,7242000.0
3250,3115,CSAB4,3,2012-03-31,5549,itr,419225,20406,0,0.151345,0.0644686,3402000.0,3809000.0,7242000.0
3251,3115,CSAB4,3,2012-03-31,5549,itr,419225,20406,0,0.151345,0.0644686,3402000.0,3809000.0,7242000.0
3252,3115,CSAB4,3,2012-03-31,5549,itr,419225,20406,0,0.151345,0.0644686,3402000.0,3809000.0,7242000.0
3253,3115,CSAB4,3,2012-03-31,5549,itr,419225,20406,0,0.151345,0.0644686,3402000.0,3809000.0,7242000.0
3254,3115,CSAB4,3,2012-03-31,5549,itr,419225,20406,0,0.151345,0.0644686,3402000.0,3809000.0,7242000.0
3255,3115,CSAB4,3,2012-03-31,5549,itr,419225,20406,0,0.151345,0.0644686,3402000.0,3809000.0,7242000.0
3256,3115,CSAB4,3,2012-03-31,5549,itr,419225,20406,0,0.151345,0.0644686,3402000.0,3809000.0,7242000.0
3257,3115,CSAB4,3,2012-03-31,5549,itr,419225,20406,0,0.151345,0.0644686,3402000.0,3809000.0,7242000.0
3258,3115,CSAB4,3,2012-03-31,5549,itr,419225,20406,0,0.151345,0.0644686,3402000.0,3809000.0,7242000.0
3259,3115,CSAB3,3,2012-06-30,5564,itr,408827,13374,-12255,0.182371,0.0766715,3402000.0,3809000.0,7242000.0
3260,3115,CSAB3,3,2012-06-30,5564,itr,408827,13374,-12255,0.182371,0.0766715,3402000.0,3809000.0,7242000.0
3261,3115,CSAB3,3,2012-06-30,5564,itr,408827,13374,-8035,0.182371,0.0766715,3402000.0,3809000.0,7242000.0
3262,3115,CSAB3,3,2012-06-30,5564,itr,408827,13374,-2705,0.182371,0.0766715,3402000.0,3809000.0,7242000.0
3263,3115,CSAB3,3,2012-06-30,5564,itr,408827,13374,-1515,0.182371,0.0766715,3402000.0,3809000.0,7242000.0
3264,3115,CSAB3,3,2012-06-30,5564,itr,408827,13374,0,0.182371,0.0766715,3402000.0,3809000.0,7242000.0
3265,3115,CSAB3,3,2012-06-30,5564,itr,408827,13374,0,0.182371,0.0766715,3402000.0,3809000.0,7242000.0
3266,3115,CSAB3,3,2012-06-30,5564,itr,408827,13374,0,0.182371,0.0766715,3402000.0,3809000.0,7242000.0
3267,3115,CSAB3,3,2012-06-30,5564,itr,408827,13374,0,0.182371,0.0766715,3402000.0,3809000.0,7242000.0
3268,3115,CSAB3,3,2012-06-30,5564,itr,408827,13374,0,0.182371,0.0766715,3402000.0,3809000.0,7242000.0
3269,3115,CSAB3,3,2012-06-30,5564,itr,408827,13374,0,0.182371,0.0766715,3402000.0,3809000.0,7242000.0
3270,3115,CSAB3,3,2012-06-30,5564,itr,408827,13374,0,0.182371,0.0766715,3402000.0,3809000.0,7242000.0
3271,3115,CSAB3,3,2012-06-30,5564,itr,408827,13374,0,0.182371,0.0766715,3402000.0,3809000.0,7242000.0
3272,3115,CSAB3,3,2012-06-30,5564,itr,408827,13374,0,0.182371,0.0766715,3402000.0,3809000.0,7242000.0
3273,3115,CSAB3,3,2012-06-30,5564,itr,408827,13374,0,0.182371,0.0766715,3402000.0,3809000.0,7242000.0
3274,3115,CSAB3,3,2012-06-30,5564,itr,408827,13374,0,0.182371,0.0766715,3402000.0,3809000.0,7242000.0
3275,3115,CSAB3,3,2012-06-30,5564,itr,408827,13374,0,0.182371,0.0766715,3402000.0,3809000.0,7242000.0
3276,3115,CSAB4,3,2012-06-30,5564,itr,408827,13374,-12255,0.182371,0.0766715,3477000.0,-10757000.0,4333000.0
3277,3115,CSAB4,3,2012-06-30,5564,itr,408827,13374,-12255,0.182371,0.0766715,3477000.0,-10757000.0,4333000.0
3278,3115,CSAB4,3,2012-06-30,5564,itr,408827,13374,-8035,0.182371,0.0766715,3477000.0,-10757000.0,4333000.0
3279,3115,CSAB4,3,2012-06-30,5564,itr,408827,13374,-2705,0.182371,0.0766715,3477000.0,-10757000.0,4333000.0
3280,3115,CSAB4,3,2012-06-30,5564,itr,408827,13374,-1515,0.182371,0.0766715,3477000.0,-10757000.0,4333000.0
3281,3115,CSAB4,3,2012-06-30,5564,itr,408827,13374,0,0.182371,0.0766715,3477000.0,-10757000.0,4333000.0
3282,3115,CSAB4,3,2012-06-30,5564,itr,408827,13374,0,0.182371,0.0766715,3477000.0,-10757000.0,4333000.0
3283,3115,CSAB4,3,2012-06-30,5564,itr,408827,13374,0,0.182371,0.0766715,3477000.0,-10757000.0,4333000.0
3284,3115,CSAB4,3,2012-06-30,5564,itr,408827,13374,0,0.182371,0.0766715,3477000.0,-10757000.0,4333000.0
3285,3115,CSAB4,3,2012-06-30,5564,itr,408827,13374,0,0.182371,0.0766715,3477000.0,-10757000.0,4333000.0
3286,3115,CSAB4,3,2012-06-30,5564,itr,408827,13374,0,0.182371,0.0766715,3477000.0,-10757000.0,4333000.0
3287,3115,CSAB4,3,2012-06-30,5564,itr,408827,13374,0,0.182371,0.0766715,3477000.0,-10757000.0,4333000.0
3288,3115,CSAB4,3,2012-06-30,5564,itr,408827,13374,0,0.182371,0.0766715,3477000.0,-10757000.0,4333000.0
3289,3115,CSAB4,3,2012-06-30,5564,itr,408827,13374,0,0.182371,0.0766715,3477000.0,-10757000.0,4333000.0
3290,3115,CSAB4,3,2012-06-30,5564,itr,408827,13374,0,0.182371,0.0766715,3477000.0,-10757000.0,4333000.0
3291,3115,CSAB4,3,2012-06-30,5564,itr,408827,13374,0,0.182371,0.0766715,3477000.0,-10757000.0,4333000.0
3292,3115,CSAB4,3,2012-06-30,5564,itr,408827,13374,0,0.182371,0.0766715,3477000.0,-10757000.0,4333000.0
3293,3115,CSAB3,3,2012-09-30,5582,itr,415273,12291,-9864,0.154639,0.0645164,3477000.0,-10757000.0,4333000.0
3294,3115,CSAB3,3,2012-09-30,5582,itr,415273,12291,-9864,0.154639,0.0645164,3477000.0,-10757000.0,4333000.0
3295,3115,CSAB3,3,2012-09-30,5582,itr,415273,12291,-5846,0.154639,0.0645164,3477000.0,-10757000.0,4333000.0
3296,3115,CSAB3,3,2012-09-30,5582,itr,415273,12291,-2927,0.154639,0.0645164,3477000.0,-10757000.0,4333000.0
3297,3115,CSAB3,3,2012-09-30,5582,itr,415273,12291,-1091,0.154639,0.0645164,3477000.0,-10757000.0,4333000.0
3298,3115,CSAB3,3,2012-09-30,5582,itr,415273,12291,0,0.154639,0.0645164,3477000.0,-10757000.0,4333000.0
3299,3115,CSAB3,3,2012-09-30,5582,itr,415273,12291,0,0.154639,0.0645164,3477000.0,-10757000.0,4333000.0
3300,3115,CSAB3,3,2012-09-30,5582,itr,415273,12291,0,0.154639,0.0645164,3477000.0,-10757000.0,4333000.0
3301,3115,CSAB3,3,2012-09-30,5582,itr,415273,12291,0,0.154639,0.0645164,3477000.0,-10757000.0,4333000.0
3302,3115,CSAB3,3,2012-09-30,5582,itr,415273,12291,0,0.154639,0.0645164,3477000.0,-10757000.0,4333000.0
3303,3115,CSAB3,3,2012-09-30,5582,itr,415273,12291,0,0.154639,0.0645164,3477000.0,-10757000.0,4333000.0
3304,3115,CSAB3,3,2012-09-30,5582,itr,415273,12291,0,0.154639,0.0645164,3477000.0,-10757000.0,4333000.0
3305,3115,CSAB3,3,2012-09-30,5582,itr,415273,12291,0,0.154639,0.0645164,3477000.0,-10757000.0,4333000.0
3306,3115,CSAB3,3,2012-09-30,5582,itr,415273,12291,0,0.154639,0.0645164,3477000.0,-10757000.0,4333000.0
3307,3115,CSAB3,3,2012-09-30,5582,itr,415273,12291,0,0.154639,0.0645164,3477000.0,-10757000.0,4333000.0
3308,3115,CSAB3,3,2012-09-30,5582,itr,415273,12291,0,0.154639,0.0645164,3477000.0,-10757000.0,4333000.0
3309,3115,CSAB3,3,2012-09-30,5582,itr,415273,12291,0,0.154639,0.0645164,3477000.0,-10757000.0,4333000.0
3310,3115,CSAB4,3,2012-09-30,5582,itr,415273,12291,-9864,0.154639,0.0645164,13457000.0,-50325000.0,38519000.0
3311,3115,CSAB4,3,2012-09-30,5582,itr,415273,12291,-9864,0.154639,0.0645164,13457000.0,-50325000.0,38519000.0
3312,3115,CSAB4,3,2012-09-30,5582,itr,415273,12291,-5846,0.154639,0.0645164,13457000.0,-50325000.0,38519000.0
3313,3115,CSAB4,3,2012-09-30,5582,itr,415273,12291,-2927,0.154639,0.0645164,13457000.0,-50325000.0,38519000.0
3314,3115,CSAB4,3,2012-09-30,5582,itr,415273,12291,-1091,0.154639,0.0645164,13457000.0,-50325000.0,38519000.0
3315,3115,CSAB4,3,2012-09-30,5582,itr,415273,12291,0,0.154639,0.0645164,13457000.0,-50325000.0,38519000.0
3316,3115,CSAB4,3,2012-09-30,5582,itr,415273,12291,0,0.154639,0.0645164,13457000.0,-50325000.0,38519000.0
3317,3115,CSAB4,3,2012-09-30,5582,itr,415273,12291,0,0.154639,0.0645164,13457000.0,-50325000.0,38519000.0
3318,3115,CSAB4,3,2012-09-30,5582,itr,415273,12291,0,0.154639,0.0645164,13457000.0,-50325000.0,38519000.0
3319,3115,CSAB4,3,2012-09-30,5582,itr,415273,12291,0,0.154639,0.0645164,13457000.0,-50325000.0,38519000.0
3320,3115,CSAB4,3,2012-09-30,5582,itr,415273,12291,0,0.154639,0.0645164,13457000.0,-50325000.0,38519000.0
3321,3115,CSAB4,3,2012-09-30,5582,itr,415273,12291,0,0.154639,0.0645164,13457000.0,-50325000.0,38519000.0
3322,3115,CSAB4,3,2012-09-30,5582,itr,415273,12291,0,0.154639,0.0645164,13457000.0,-50325000.0,38519000.0
3323,3115,CSAB4,3,2012-09-30,5582,itr,415273,12291,0,0.154639,0.0645164,13457000.0,-50325000.0,38519000.0
3324,3115,CSAB4,3,2012-09-30,5582,itr,415273,12291,0,0.154639,0.0645164,13457000.0,-50325000.0,38519000.0
3325,3115,CSAB4,3,2012-09-30,5582,itr,415273,12291,0,0.154639,0.0645164,13457000.0,-50325000.0,38519000.0
3326,3115,CSAB4,3,2012-09-30,5582,itr,415273,12291,0,0.154639,0.0645164,13457000.0,-50325000.0,38519000.0
3327,3115,CSAB3,3,2012-12-31,5596,dfp,425988,57830,-51307,0.0775771,0.0326129,13457000.0,-50325000.0,38519000.0
3328,3115,CSAB3,3,2012-12-31,5596,dfp,425988,57830,-51307,0.0775771,0.0326129,13457000.0,-50325000.0,38519000.0
3329,3115,CSAB3,3,2012-12-31,5596,dfp,425988,57830,-33183,0.0775771,0.0326129,13457000.0,-50325000.0,38519000.0
3330,3115,CSAB3,3,2012-12-31,5596,dfp,425988,57830,-12596,0.0775771,0.0326129,13457000.0,-50325000.0,38519000.0
3331,3115,CSAB3,3,2012-12-31,5596,dfp,425988,57830,-5528,0.0775771,0.0326129,13457000.0,-50325000.0,38519000.0
3332,3115,CSAB3,3,2012-12-31,5596,dfp,425988,57830,0,0.0775771,0.0326129,13457000.0,-50325000.0,38519000.0
3333,3115,CSAB3,3,2012-12-31,5596,dfp,425988,57830,0,0.0775771,0.0326129,13457000.0,-50325000.0,38519000.0
3334,3115,CSAB3,3,2012-12-31,5596,dfp,425988,57830,0,0.0775771,0.0326129,13457000.0,-50325000.0,38519000.0
3335,3115,CSAB3,3,2012-12-31,5596,dfp,425988,57830,0,0.0775771,0.0326129,13457000.0,-50325000.0,38519000.0
3336,3115,CSAB3,3,2012-12-31,5596,dfp,425988,57830,0,0.0775771,0.0326129,13457000.0,-50325000.0,38519000.0
3337,3115,CSAB3,3,2012-12-31,5596,dfp,425988,57830,0,0.0775771,0.0326129,13457000.0,-50325000.0,38519000.0
3338,3115,CSAB3,3,2012-12-31,5596,dfp,425988,57830,0,0.0775771,0.0326129,13457000.0,-50325000.0,38519000.0
3339,3115,CSAB3,3,2012-12-31,5596,dfp,425988,57830,0,0.0775771,0.0326129,13457000.0,-50325000.0,38519000.0
3340,3115,CSAB3,3,2012-12-31,5596,dfp,425988,57830,0,0.0775771,0.0326129,13457000.0,-50325000.0,38519000.0
3341,3115,CSAB3,3,2012-12-31,5596,dfp,425988,57830,0,0.0775771,0.0326129,13457000.0,-50325000.0,38519000.0
3342,3115,CSAB3,3,2012-12-31,5596,dfp,425988,57830,0,0.0775771,0.0326129,13457000.0,-50325000.0,38519000.0
3343,3115,CSAB3,3,2012-12-31,5596,dfp,425988,57830,0,0.0775771,0.0326129,13457000.0,-50325000.0,38519000.0
3344,3115,CSAB4,3,2012-12-31,5596,dfp,425988,57830,-51307,0.0775771,0.0326129,3519000.0,-586000.0,1898000.0
3345,3115,CSAB4,3,2012-12-31,5596,dfp,425988,57830,-51307,0.0775771,0.0326129,3519000.0,-586000.0,1898000.0
3346,3115,CSAB4,3,2012-12-31,5596,dfp,425988,57830,-33183,0.0775771,0.0326129,3519000.0,-586000.0,1898000.0
3347,3115,CSAB4,3,2012-12-31,5596,dfp,425988,57830,-12596,0.0775771,0.0326129,3519000.0,-586000.0,1898000.0
3348,3115,CSAB4,3,2012-12-31,5596,dfp,425988,57830,-5528,0.0775771,0.0326129,3519000.0,-586000.0,1898000.0
3349,3115,CSAB4,3,2012-12-31,5596,dfp,425988,57830,0,0.0775771,0.0326129,3519000.0,-586000.0,1898000.0
3350,3115,CSAB4,3,2012-12-31,5596,dfp,425988,57830,0,0.0775771,0.0326129,3519000.0,-586000.0,1898000.0
3351,3115,CSAB4,3,2012-12-31,5596,dfp,425988,57830,0,0.0775771,0.0326129,3519000.0,-586000.0,1898000.0
3352,3115,CSAB4,3,2012-12-31,5596,dfp,425988,57830,0,0.0775771,0.0326129,3519000.0,-586000.0,1898000.0
3353,3115,CSAB4,3,2012-12-31,5596,dfp,425988,57830,0,0.0775771,0.0326129,3519000.0,-586000.0,1898000.0
3354,3115,CSAB4,3,2012-12-31,5596,dfp,425988,57830,0,0.0775771,0.0326129,3519000.0,-586000.0,1898000.0
3355,3115,CSAB4,3,2012-12-31,5596,dfp,425988,57830,0,0.0775771,0.0326129,3519000.0,-586000.0,1898000.0
3356,3115,CSAB4,3,2012-12-31,5596,dfp,425988,57830,0,0.0775771,0.0326129,3519000.0,-586000.0,1898000.0
3357,3115,CSAB4,3,2012-12-31,5596,dfp,425988,57830,0,0.0775771,0.0326129,3519000.0,-586000.0,1898000.0
3358,3115,CSAB4,3,2012-12-31,5596,dfp,425988,57830,0,0.0775771,0.0326129,3519000.0,-586000.0,1898000.0
3359,3115,CSAB4,3,2012-12-31,5596,dfp,425988,57830,0,0.0775771,0.0326129,3519000.0,-586000.0,1898000.0
3360,3115,CSAB4,3,2012-12-31,5596,dfp,425988,57830,0,0.0775771,0.0326129,3519000.0,-586000.0,1898000.0
3361,3115,CSAB3,3,2013-03-31,5617,itr,420804,19523,-18445,0.0559443,0.0229974,3519000.0,-586000.0,1898000.0
3362,3115,CSAB3,3,2013-03-31,5617,itr,420804,19523,-18445,0.0559443,0.0229974,3519000.0,-586000.0,1898000.0
3363,3115,CSAB3,3,2013-03-31,5617,itr,420804,19523,-13045,0.0559443,0.0229974,3519000.0,-586000.0,1898000.0
3364,3115,CSAB3,3,2013-03-31,5617,itr,420804,19523,-3701,0.0559443,0.0229974,3519000.0,-586000.0,1898000.0
3365,3115,CSAB3,3,2013-03-31,5617,itr,420804,19523,-1699,0.0559443,0.0229974,3519000.0,-586000.0,1898000.0
3366,3115,CSAB3,3,2013-03-31,5617,itr,420804,19523,0,0.0559443,0.0229974,3519000.0,-586000.0,1898000.0
3367,3115,CSAB3,3,2013-03-31,5617,itr,420804,19523,0,0.0559443,0.0229974,3519000.0,-586000.0,1898000.0
3368,3115,CSAB3,3,2013-03-31,5617,itr,420804,19523,0,0.0559443,0.0229974,3519000.0,-586000.0,1898000.0
3369,3115,CSAB3,3,2013-03-31,5617,itr,420804,19523,0,0.0559443,0.0229974,3519000.0,-586000.0,1898000.0
3370,3115,CSAB3,3,2013-03-31,5617,itr,420804,19523,0,0.0559443,0.0229974,3519000.0,-586000.0,1898000.0
3371,3115,CSAB3,3,2013-03-31,5617,itr,420804,19523,0,0.0559443,0.0229974,3519000.0,-586000.0,1898000.0
3372,3115,CSAB3,3,2013-03-31,5617,itr,420804,19523,0,0.0559443,0.0229974,3519000.0,-586000.0,1898000.0
3373,3115,CSAB3,3,2013-03-31,5617,itr,420804,19523,0,0.0559443,0.0229974,3519000.0,-586000.0,1898000.0
3374,3115,CSAB3,3,2013-03-31,5617,itr,420804,19523,0,0.0559443,0.0229974,3519000.0,-586000.0,1898000.0
3375,3115,CSAB3,3,2013-03-31,5617,itr,420804,19523,0,0.0559443,0.0229974,3519000.0,-586000.0,1898000.0
3376,3115,CSAB3,3,2013-03-31,5617,itr,420804,19523,0,0.0559443,0.0229974,3519000.0,-586000.0,1898000.0
3377,3115,CSAB3,3,2013-03-31,5617,itr,420804,19523,0,0.0559443,0.0229974,3519000.0,-586000.0,1898000.0
3378,3115,CSAB4,3,2013-03-31,5617,itr,420804,19523,-18445,0.0559443,0.0229974,3543000.0,11326000.0,3786000.0
3379,3115,CSAB4,3,2013-03-31,5617,itr,420804,19523,-18445,0.0559443,0.0229974,3543000.0,11326000.0,3786000.0
3380,3115,CSAB4,3,2013-03-31,5617,itr,420804,19523,-13045,0.0559443,0.0229974,3543000.0,11326000.0,3786000.0
3381,3115,CSAB4,3,2013-03-31,5617,itr,420804,19523,-3701,0.0559443,0.0229974,3543000.0,11326000.0,3786000.0
3382,3115,CSAB4,3,2013-03-31,5617,itr,420804,19523,-1699,0.0559443,0.0229974,3543000.0,11326000.0,3786000.0
3383,3115,CSAB4,3,2013-03-31,5617,itr,420804,19523,0,0.0559443,0.0229974,3543000.0,11326000.0,3786000.0
3384,3115,CSAB4,3,2013-03-31,5617,itr,420804,19523,0,0.0559443,0.0229974,3543000.0,11326000.0,3786000.0
3385,3115,CSAB4,3,2013-03-31,5617,itr,420804,19523,0,0.0559443,0.0229974,3543000.0,11326000.0,3786000.0
3386,3115,CSAB4,3,2013-03-31,5617,itr,420804,19523,0,0.0559443,0.0229974,3543000.0,11326000.0,3786000.0
3387,3115,CSAB4,3,2013-03-31,5617,itr,420804,19523,0,0.0559443,0.0229974,3543000.0,11326000.0,3786000.0
3388,3115,CSAB4,3,2013-03-31,5617,itr,420804,19523,0,0.0559443,0.0229974,3543000.0,11326000.0,3786000.0
